employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
8,11,98000.0,E,12.3,debt,MORTGAGE,AZ,0
6,10,98000.0,E,13.5,debt,MORTGAGE,AZ,0
4,14,109000.0,B,14.4,educational,MORTGAGE,NV,0
3,8,140000.0,E,15.5,debt,MORTGAGE,AZ,0
6,4,184000.0,C,19.8,debt,MORTGAGE,AK,0
10,10,156000.0,C,18.5,debt,MORTGAGE,AK,0
5,9,200000.0,C,14.2,debt,MORTGAGE,OK,0
7,9,165000.0,E,15.7,purchase,MORTGAGE,UT,0
10,11,27000.0,B,9.9,small_business,RENT,MO,0
2,8,24840.0,A,9.5,purchase,RENT,AR,0
10,3,30000.0,G,13.7,debt,OWN,CO,0
5,13,27600.0,E,8.4,purchase,RENT,OH,0
3,5,30000.0,E,3.2,purchase,OWN,NV,0
10,10,156000.0,C,18.5,debt,MORTGAGE,AK,0
10,13,139000.0,C,21.7,debt,MORTGAGE,VT,0
10,11,192000.0,B,14.1,debt,OTHER,MA,0
10,9,137000.0,E,22.1,debt,OWN,AK,0
9,11,213000.0,F,17.1,small_business,MORTGAGE,GA,0
6,4,54144.0,E,4.1,purchase,RENT,CO,0
6,9,54000.0,A,14.7,small_business,RENT,MA,0
6,5,54000.0,E,4.3,purchase,RENT,CO,0
1,8,50000.0,E,8.0,small_business,RENT,WA,0
5,2,50000.0,A,15.5,small_business,RENT,OR,0
8,4,22884.0,B,6.6,purchase,RENT,VA,1
5,3,22800.0,B,5.1,purchase,RENT,WA,1
1,2,22800.0,B,3.0,purchase,RENT,NJ,1
0,2,22800.0,B,3.8,purchase,RENT,IN,1
0,2,4080.0,B,4.5,purchase,RENT,NJ,1
4,13,235000.0,E,19.5,debt,MORTGAGE,CA,1
0,12,4080.0,B,13.2,debt,MORTGAGE,NE,1
2,12,235000.0,F,18.0,debt,RENT,NY,1
2,12,4080.0,F,18.0,purchase,MORTGAGE,NY,1
6,13,233000.0,B,13.6,purchase,MORTGAGE,WA,1
8,6,49000.0,B,11.1,purchase,RENT,NY,1
4,8,49200.0,B,5.8,purchase,RENT,CA,1
7,23,49152.0,B,18.7,purchase,MORTGAGE,GA,1
0,6,49200.0,B,7.4,purchase,RENT,MA,1
4,8,49008.0,B,5.8,purchase,RENT,CA,1
0,2,47000.0,B,10.8,purchase,MORTGAGE,VT,1
0,2,4080.0,C,12.5,purchase,MORTGAGE,LA,1
0,2,4080.0,B,12.5,purchase,RENT,ME,1
1,2,4080.0,B,3.0,purchase,MORTGAGE,ME,1
1,7,47004.0,B,8.9,debt,MORTGAGE,MA,1
1,2,17400.0,B,5.3,purchase,RENT,NY,1
6,10,17496.0,B,7.3,purchase,RENT,VA,1
5,5,17520.0,B,5.7,purchase,RENT,NV,1
1,2,4080.0,B,20.1,purchase,RENT,GA,1
0,2,17688.0,B,3.0,purchase,RENT,GA,1
1,8,4080.0,B,3.0,purchase,MORTGAGE,NJ,1
1,2,71000.0,B,3.0,purchase,MORTGAGE,CO,1
1,2,4080.0,B,11.7,debt,MORTGAGE,NE,1
0,2,71000.0,B,15.0,purchase,MORTGAGE,WA,1
0,2,71004.0,C,3.0,purchase,MORTGAGE,CA,1
5,8,80000.0,E,17.8,debt,MORTGAGE,CA,1
5,9,80000.0,B,11.7,purchase,MORTGAGE,GA,1
7,11,80000.0,B,13.8,debt,MORTGAGE,MA,1
4,8,80000.0,B,16.1,debt,MORTGAGE,FL,1
4,7,80000.0,G,15.7,debt,MORTGAGE,FL,1
10,11,120000.0,C,21.7,purchase,MORTGAGE,CA,1
10,9,120000.0,B,21.7,debt,MORTGAGE,WA,1
10,7,120000.0,E,22.3,debt,MORTGAGE,CA,1
10,10,120000.0,B,26.8,purchase,MORTGAGE,SC,1
10,10,120000.0,B,24.2,purchase,MORTGAGE,NJ,1
4,6,39000.0,B,12.1,purchase,MORTGAGE,OH,1
3,8,39000.0,B,10.0,purchase,RENT,SD,1
2,7,39000.0,B,7.3,purchase,MORTGAGE,CO,1
1,7,39000.0,D,11.2,purchase,OWN,NM,1
2,3,39000.0,D,13.1,purchase,OWN,TX,1
0,4,24000.0,B,3.0,purchase,RENT,TX,1
0,3,24000.0,B,3.0,debt,RENT,LA,1
1,2,24000.0,B,13.1,purchase,RENT,NV,1
3,2,24000.0,B,12.2,purchase,RENT,CA,1
1,6,24000.0,B,9.9,purchase,RENT,CA,1
2,5,52000.0,B,10.4,debt,MORTGAGE,CA,1
2,7,52000.0,B,10.4,purchase,RENT,CA,1
2,9,52000.0,B,10.4,purchase,MORTGAGE,TX,1
1,7,4080.0,B,10.4,purchase,MORTGAGE,TX,1
1,7,4080.0,B,9.6,purchase,MORTGAGE,TX,1
1,6,30000.0,B,4.7,debt,RENT,LA,1
1,2,30000.0,B,5.2,debt,RENT,LA,1
1,6,30000.0,B,5.6,purchase,RENT,CA,1
1,6,30000.0,E,6.1,purchase,OTHER,MT,1
1,8,30000.0,B,4.6,purchase,RENT,CA,1
1,8,48250.0,C,3.0,purchase,OWN,DC,1
1,8,4080.0,C,9.9,purchase,MORTGAGE,MD,1
3,4,48200.0,B,8.7,purchase,RENT,IL,1
0,2,48529.0,E,5.2,educational,OWN,DC,1
0,2,4080.0,E,3.0,purchase,OWN,MS,1
2,8,36500.0,B,12.4,purchase,MORTGAGE,SD,1
1,13,36500.0,C,13.5,purchase,MORTGAGE,CA,1
1,19,36500.0,B,4.9,purchase,RENT,MA,1
0,2,4080.0,B,7.3,purchase,MORTGAGE,TX,1
4,4,36600.0,B,12.9,purchase,RENT,ME,1
1,2,88000.0,D,21.9,debt,RENT,WY,1
0,2,88000.0,C,18.8,educational,RENT,CA,1
0,9,4080.0,G,9.0,purchase,RENT,CA,1
0,11,88000.0,B,15.0,purchase,RENT,CA,1
1,2,4080.0,B,9.0,debt,MORTGAGE,CA,1
2,4,40000.0,B,5.4,purchase,RENT,NY,1
4,4,39996.0,B,3.7,purchase,RENT,TX,1
2,7,40000.0,B,3.7,purchase,OWN,NY,1
1,4,40000.0,D,5.9,purchase,RENT,FL,1
1,3,40000.0,B,4.3,purchase,RENT,NY,1
1,9,55200.0,C,15.1,debt,RENT,AR,1
1,9,55200.0,G,15.1,debt,RENT,FL,1
0,2,4080.0,B,11.7,debt,MORTGAGE,CA,1
2,8,55200.0,B,10.2,purchase,MORTGAGE,MD,1
0,2,4080.0,B,3.0,debt,MORTGAGE,CA,1
10,11,72000.0,B,9.5,purchase,RENT,GA,1
9,11,72000.0,F,12.2,purchase,MORTGAGE,AR,1
10,8,72000.0,B,12.9,debt,MORTGAGE,AL,1
5,11,72000.0,C,9.7,educational,RENT,CA,1
8,11,72000.0,B,12.9,purchase,RENT,DE,1
8,6,46000.0,B,8.4,purchase,MORTGAGE,NY,1
10,9,45996.0,B,10.3,debt,MORTGAGE,FL,1
10,8,46000.0,B,14.4,purchase,RENT,TX,1
5,8,46000.0,B,9.0,purchase,RENT,GA,1
4,8,46000.0,B,9.0,purchase,RENT,GA,1
10,7,150000.0,B,12.8,purchase,MORTGAGE,VA,1
7,12,150000.0,B,12.8,purchase,MORTGAGE,MA,1
8,7,150000.0,B,14.6,purchase,RENT,CA,1
5,8,150000.0,B,11.4,purchase,MORTGAGE,NY,1
5,10,150000.0,B,16.3,purchase,MORTGAGE,VA,1
10,10,57000.0,B,19.5,purchase,RENT,NY,1
10,13,57000.0,B,18.8,purchase,RENT,NY,1
10,6,57000.0,B,14.6,purchase,RENT,CA,1
10,4,57000.0,D,25.3,purchase,RENT,FL,1
7,7,57000.0,B,23.1,purchase,RENT,PA,1
6,15,66000.0,B,13.1,purchase,RENT,CA,1
4,14,66000.0,B,22.8,purchase,RENT,CA,1
4,17,66000.0,D,14.9,debt,RENT,TX,1
10,13,66000.0,B,19.1,debt,MORTGAGE,CA,1
5,2,66000.0,C,15.4,educational,RENT,CA,1
2,17,75000.0,B,3.0,purchase,RENT,NY,1
2,17,75000.0,B,12.0,purchase,RENT,CA,1
2,20,75000.0,B,10.3,purchase,RENT,CA,1
1,17,75000.0,B,8.4,purchase,RENT,IL,1
1,17,75000.0,A,12.3,small_business,OWN,CA,1
10,8,59000.0,A,32.3,debt,MORTGAGE,KY,1
1,13,59000.0,D,15.0,purchase,OTHER,MO,1
4,11,59000.0,G,3.0,debt,MORTGAGE,NY,1
0,2,59000.0,A,16.9,purchase,OTHER,CA,1
0,2,4080.0,B,14.9,debt,MORTGAGE,AL,1
3,6,54996.0,F,13.7,debt,RENT,NY,1
2,6,54996.0,B,13.7,debt,RENT,LA,1
5,7,55000.0,B,16.3,debt,MORTGAGE,CA,1
3,6,4080.0,B,15.4,purchase,RENT,CO,1
3,4,55000.0,B,15.4,purchase,RENT,NY,1
1,8,40000.0,C,3.0,debt,RENT,AZ,1
2,8,40000.0,B,6.9,purchase,RENT,CA,1
1,2,40000.0,D,3.0,educational,MORTGAGE,ID,1
1,9,40000.0,B,7.6,purchase,RENT,TX,1
1,7,40000.0,E,7.4,purchase,OWN,NH,1
10,9,85000.0,B,23.8,purchase,MORTGAGE,IL,1
10,4,84996.0,B,25.8,purchase,MORTGAGE,NY,1
10,2,84996.0,B,17.7,purchase,MORTGAGE,AZ,1
10,9,85000.0,F,17.1,purchase,MORTGAGE,CT,1
10,6,84996.0,D,24.1,purchase,MORTGAGE,IL,1
0,6,47000.0,D,41.4,purchase,OWN,CA,1
5,7,47000.0,B,17.7,debt,MORTGAGE,FL,1
0,7,47000.0,D,41.0,debt,OTHER,NJ,1
5,17,47004.0,B,14.8,debt,MORTGAGE,FL,1
6,6,47000.0,B,18.3,purchase,RENT,UT,1
6,10,69000.0,D,12.4,purchase,OTHER,FL,1
10,6,69000.0,D,10.6,debt,RENT,TX,1
4,8,69000.0,D,16.6,debt,OWN,TX,1
8,10,69000.0,F,14.6,debt,RENT,NY,1
5,12,69000.0,B,9.6,debt,MORTGAGE,CA,1
1,9,55000.0,B,13.3,debt,MORTGAGE,FL,1
1,9,55000.0,B,13.6,purchase,RENT,LA,1
3,9,55000.0,B,13.6,purchase,RENT,NY,1
3,12,55000.0,B,12.2,debt,MORTGAGE,MA,1
1,8,55000.0,C,12.8,debt,RENT,AZ,1
3,10,80000.0,E,21.6,purchase,MORTGAGE,IL,1
4,8,80000.0,B,16.1,debt,MORTGAGE,FL,1
5,8,80000.0,E,17.8,debt,MORTGAGE,CA,1
1,5,4080.0,D,3.0,debt,MORTGAGE,AL,1
1,4,80000.0,B,3.0,debt,MORTGAGE,CA,1
10,7,116000.0,B,28.9,debt,MORTGAGE,MA,1
10,7,116480.0,B,20.3,purchase,MORTGAGE,PA,1
10,10,116004.0,B,20.4,purchase,MORTGAGE,NY,1
10,17,116000.0,F,17.8,debt,MORTGAGE,WY,1
0,7,4080.0,B,3.0,debt,MORTGAGE,FL,1
5,4,96000.0,B,13.1,purchase,RENT,CA,1
6,4,96000.0,B,11.8,purchase,RENT,CA,1
5,4,96000.0,B,15.8,purchase,RENT,CA,1
4,6,96000.0,E,12.6,debt,MORTGAGE,LA,1
10,10,96000.0,B,12.6,debt,MORTGAGE,CA,1
10,13,75000.0,E,24.6,debt,MORTGAGE,CA,1
10,11,75000.0,G,21.9,debt,MORTGAGE,AZ,1
10,18,75000.0,B,17.3,purchase,MORTGAGE,GA,1
10,11,75000.0,B,25.8,purchase,RENT,CO,1
10,10,75000.0,E,25.8,purchase,OWN,NJ,1
4,5,48000.0,B,5.3,purchase,RENT,TX,1
3,4,48000.0,B,6.6,purchase,RENT,NJ,1
2,2,48000.0,D,3.0,purchase,OWN,CO,1
0,3,4080.0,D,5.1,educational,RENT,CO,1
0,3,48000.0,D,3.0,purchase,OWN,WA,1
7,12,60000.0,B,15.6,debt,MORTGAGE,MA,1
9,10,60000.0,B,18.7,debt,MORTGAGE,CA,1
10,11,60000.0,B,14.1,purchase,MORTGAGE,TX,1
10,13,60000.0,B,16.2,debt,MORTGAGE,FL,1
7,12,60000.0,B,13.9,purchase,MORTGAGE,NJ,1
5,3,22800.0,B,5.1,purchase,RENT,WA,1
3,3,22800.0,F,4.5,purchase,RENT,NC,1
1,3,22800.0,G,3.8,debt,MORTGAGE,AZ,1
1,2,22800.0,C,3.0,purchase,RENT,KY,1
0,3,4080.0,E,7.1,debt,RENT,KY,1
3,9,45600.0,B,3.0,purchase,RENT,DC,1
3,9,45600.0,B,11.5,purchase,RENT,WA,1
3,2,4080.0,B,11.2,purchase,RENT,NY,1
2,2,45600.0,B,3.0,purchase,RENT,NY,1
2,2,45600.0,B,3.0,purchase,RENT,AL,1
1,11,30000.0,B,8.1,purchase,RENT,NM,1
1,9,30000.0,B,10.8,purchase,RENT,AZ,1
3,9,30000.0,C,7.2,purchase,RENT,MI,1
1,2,30000.0,B,3.0,purchase,MORTGAGE,NY,1
1,9,4080.0,B,10.8,purchase,RENT,AZ,1
3,12,51996.0,B,5.9,debt,MORTGAGE,FL,1
2,8,51996.0,E,6.3,debt,MORTGAGE,CA,1
0,2,51996.0,F,7.6,debt,MORTGAGE,CT,1
0,2,4080.0,A,3.0,debt,MORTGAGE,KY,1
1,12,52000.0,C,3.0,debt,OWN,VT,1
1,6,40000.0,B,13.8,purchase,MORTGAGE,MD,1
1,4,40000.0,B,13.2,purchase,RENT,WA,1
0,6,40000.0,C,13.3,purchase,RENT,SC,1
2,7,40000.0,B,12.6,purchase,RENT,NJ,1
2,5,40000.0,B,11.2,purchase,RENT,NY,1
5,12,50004.0,B,13.9,debt,OWN,WI,1
4,11,50004.0,B,14.3,debt,OWN,NM,1
7,10,50004.0,F,18.8,purchase,OWN,WI,1
7,13,50000.0,F,3.0,debt,OWN,MI,1
4,12,50000.0,C,13.7,purchase,MORTGAGE,CA,1
4,8,73000.0,B,10.0,purchase,RENT,CA,1
3,10,73000.0,B,11.2,purchase,RENT,NY,1
4,8,73000.0,B,17.2,debt,MORTGAGE,CA,1
3,8,73000.0,B,15.2,debt,MORTGAGE,FL,1
3,6,73000.0,E,11.8,debt,RENT,OR,1
2,5,42500.0,E,3.0,debt,RENT,OR,1
2,10,42500.0,A,20.7,debt,RENT,MO,1
2,2,42500.0,E,11.3,debt,RENT,KY,1
0,2,42504.0,B,3.0,educational,RENT,MA,1
1,10,42500.0,B,8.2,debt,OWN,DC,1
3,4,65000.0,C,7.6,debt,RENT,AZ,1
3,8,65000.0,G,5.8,purchase,RENT,NJ,1
6,6,65000.0,D,7.0,debt,OWN,NJ,1
1,5,65000.0,B,3.0,debt,OWN,NM,1
0,2,65000.0,D,8.5,debt,RENT,TX,1
2,10,60000.0,C,9.6,debt,RENT,RI,1
2,7,60000.0,D,10.7,debt,RENT,TX,1
3,9,60000.0,D,10.4,purchase,OWN,NY,1
1,9,60000.0,B,12.4,purchase,RENT,TX,1
1,9,60000.0,B,8.9,purchase,RENT,VA,1
4,8,226000.0,B,16.2,small_business,MORTGAGE,LA,1
2,14,228000.0,C,11.4,purchase,MORTGAGE,LA,1
10,18,225000.0,B,20.2,debt,MORTGAGE,CA,1
1,8,225000.0,B,17.6,purchase,MORTGAGE,AZ,1
8,14,230000.0,B,3.0,debt,MORTGAGE,MA,1
5,3,94000.0,B,3.0,debt,MORTGAGE,CA,1
5,2,94000.0,B,3.0,debt,MORTGAGE,CA,1
10,7,94000.0,C,15.0,purchase,MORTGAGE,OH,1
2,3,94000.0,B,9.3,debt,MORTGAGE,DE,1
3,2,94000.0,C,3.0,purchase,MORTGAGE,CA,1
0,2,4080.0,A,3.0,debt,MORTGAGE,KY,1
0,2,4080.0,E,3.0,debt,MORTGAGE,CA,1
0,2,54000.0,F,9.9,debt,MORTGAGE,NY,1
1,13,54000.0,B,12.2,purchase,MORTGAGE,IL,1
0,9,54000.0,B,8.9,purchase,MORTGAGE,CT,1
2,9,26000.0,B,9.6,debt,MORTGAGE,FL,1
2,5,26000.0,B,7.1,purchase,RENT,AK,1
6,8,26000.0,B,4.3,purchase,RENT,MO,1
1,5,4080.0,B,9.6,purchase,RENT,NY,1
10,7,26000.0,B,7.2,purchase,RENT,CA,1
3,8,140000.0,B,16.5,purchase,MORTGAGE,TX,1
1,9,138000.0,B,11.9,purchase,MORTGAGE,TX,1
4,10,140000.0,E,10.1,purchase,MORTGAGE,IL,1
1,11,138000.0,F,16.7,purchase,MORTGAGE,IN,1
7,8,140000.0,D,14.8,purchase,OWN,TX,1
7,8,63600.0,B,10.4,purchase,MORTGAGE,WA,1
1,8,63600.0,B,12.1,purchase,MORTGAGE,WI,1
5,6,63500.0,B,13.1,purchase,MORTGAGE,TX,1
3,9,63344.0,B,10.2,debt,MORTGAGE,FL,1
3,8,63600.0,B,12.1,purchase,MORTGAGE,UT,1
1,12,40000.0,B,12.0,debt,MORTGAGE,FL,1
1,10,40000.0,B,8.7,purchase,RENT,IL,1
2,10,40000.0,B,9.8,purchase,RENT,IL,1
1,12,40000.0,D,7.8,debt,OWN,NY,1
1,10,4080.0,B,10.2,purchase,RENT,MN,1
4,12,50400.0,B,9.7,purchase,OWN,MN,1
4,8,4080.0,G,12.4,debt,RENT,FL,1
4,12,50252.0,B,3.6,purchase,OWN,NY,1
4,11,50400.0,B,3.0,purchase,MORTGAGE,MN,1
3,10,50400.0,E,10.2,debt,MORTGAGE,CA,1
2,6,34500.0,B,7.8,purchase,RENT,CT,1
5,12,34500.0,B,9.2,purchase,RENT,NY,1
0,9,34400.0,B,5.1,purchase,RENT,PA,1
3,4,34580.0,B,6.7,purchase,RENT,NY,1
3,9,34500.0,B,5.5,purchase,RENT,MA,1
3,5,42000.0,B,3.6,purchase,RENT,NY,1
3,5,42000.0,B,6.9,purchase,RENT,NY,1
3,6,42000.0,B,6.6,purchase,RENT,PA,1
2,4,42000.0,B,3.0,purchase,RENT,GA,1
2,4,42000.0,B,7.0,purchase,RENT,NY,1
10,13,75000.0,B,18.0,purchase,MORTGAGE,NY,1
10,18,75000.0,B,17.3,purchase,MORTGAGE,GA,1
10,17,75000.0,B,14.2,debt,MORTGAGE,CA,1
10,21,75000.0,B,15.0,purchase,MORTGAGE,MN,1
10,17,75000.0,E,12.6,debt,MORTGAGE,CA,1
3,16,96000.0,B,13.9,purchase,MORTGAGE,AL,1
1,13,96000.0,B,13.3,purchase,MORTGAGE,CO,1
3,14,96000.0,B,11.5,purchase,MORTGAGE,IL,1
1,13,96000.0,B,3.0,purchase,MORTGAGE,MT,1
1,12,96000.0,B,3.0,purchase,MORTGAGE,IL,1
10,17,116000.0,F,17.8,debt,MORTGAGE,WY,1
10,7,116000.0,B,28.9,debt,MORTGAGE,MA,1
10,10,116004.0,B,20.4,purchase,MORTGAGE,NY,1
10,7,116480.0,B,20.3,purchase,MORTGAGE,PA,1
3,10,116000.0,C,11.3,purchase,MORTGAGE,CA,1
0,2,46800.0,D,9.5,purchase,OWN,OH,1
6,9,46800.0,B,6.8,purchase,RENT,NJ,1
1,12,46800.0,B,16.5,purchase,OWN,NY,1
4,4,46800.0,B,32.9,purchase,RENT,VA,1
0,2,4080.0,B,6.1,purchase,OWN,NY,1
7,3,62400.0,B,16.3,purchase,MORTGAGE,AZ,1
4,11,4080.0,B,5.2,purchase,RENT,CA,1
5,4,62400.0,G,7.8,debt,RENT,MA,1
6,9,62400.0,C,9.8,purchase,MORTGAGE,CA,1
4,2,4080.0,B,3.0,purchase,RENT,VA,1
0,2,22500.0,D,12.6,purchase,RENT,FL,1
0,4,4080.0,B,6.3,purchase,RENT,CA,1
0,4,4080.0,D,5.8,purchase,OWN,WA,1
2,3,22200.0,B,10.4,purchase,RENT,WA,1
1,4,22000.0,C,9.8,educational,RENT,CO,1
2,19,100000.0,C,16.3,debt,MORTGAGE,NH,1
1,2,100000.0,C,8.8,debt,RENT,RI,1
1,14,100000.0,F,11.6,purchase,MORTGAGE,KY,1
1,14,4080.0,D,3.0,debt,OTHER,MA,1
0,13,100000.0,B,11.4,purchase,MORTGAGE,TX,1
1,12,150000.0,G,19.5,debt,MORTGAGE,NY,1
1,13,150000.0,B,15.6,debt,MORTGAGE,CA,1
1,11,150000.0,F,3.0,purchase,MORTGAGE,OH,1
1,2,150000.0,E,15.4,debt,MORTGAGE,NJ,1
1,2,150000.0,E,18.9,debt,MORTGAGE,NJ,1
2,6,26000.0,C,7.8,educational,RENT,VA,1
2,7,25920.0,D,7.9,purchase,OWN,CA,1
2,6,26000.0,E,3.3,purchase,MORTGAGE,IL,1
1,3,25920.0,B,12.0,purchase,RENT,OR,1
0,6,4080.0,B,3.3,purchase,RENT,LA,1
1,2,68000.0,B,3.0,purchase,RENT,NJ,1
1,11,68000.0,C,3.0,debt,OWN,SC,1
1,11,68000.0,B,3.0,debt,OWN,SC,1
2,10,68000.0,D,7.7,purchase,RENT,FL,1
2,8,68000.0,A,10.2,small_business,RENT,AZ,1
1,12,150000.0,B,19.4,purchase,RENT,AZ,1
1,13,150000.0,B,15.6,small_business,MORTGAGE,WA,1
1,13,150000.0,B,15.6,purchase,MORTGAGE,WA,1
1,13,4080.0,B,15.6,purchase,MORTGAGE,WA,1
1,12,150000.0,B,11.3,purchase,MORTGAGE,NJ,1
4,8,47000.0,E,10.4,purchase,RENT,LA,1
0,5,47000.0,A,7.9,small_business,OWN,CA,1
2,5,47000.0,E,14.1,debt,MORTGAGE,PA,1
2,2,47000.0,A,7.3,debt,OWN,NM,1
2,9,47000.0,A,8.1,debt,OWN,NM,1
6,9,100000.0,F,16.4,debt,MORTGAGE,MT,1
4,12,100000.0,B,20.3,purchase,MORTGAGE,NY,1
4,8,100000.0,B,20.6,purchase,RENT,MA,1
0,9,100000.0,B,16.0,purchase,MORTGAGE,NY,1
0,7,100000.0,E,16.6,small_business,MORTGAGE,CO,1
4,3,26400.0,B,7.0,purchase,RENT,WI,1
4,7,26400.0,B,8.6,purchase,RENT,CA,1
3,5,26400.0,D,5.5,purchase,OWN,WA,1
3,8,26400.0,D,5.2,small_business,RENT,TX,1
7,6,26400.0,B,9.8,purchase,RENT,MO,1
10,14,54996.0,B,39.1,purchase,MORTGAGE,TX,1
10,7,55000.0,B,27.5,purchase,MORTGAGE,NJ,1
10,10,55000.0,C,37.4,purchase,RENT,NM,1
10,15,55000.0,C,26.3,purchase,MORTGAGE,CA,1
3,11,55000.0,B,24.8,purchase,RENT,TX,1
4,10,118000.0,B,9.3,purchase,MORTGAGE,MD,1
3,10,118000.0,G,15.1,debt,MORTGAGE,CT,1
10,11,118189.0,B,16.6,debt,MORTGAGE,FL,1
1,10,118000.0,E,19.4,debt,MORTGAGE,PA,1
1,10,118000.0,E,12.1,debt,MORTGAGE,CA,1
2,15,64500.0,D,15.5,debt,MORTGAGE,PA,1
2,15,64500.0,B,15.5,debt,MORTGAGE,DE,1
10,22,64680.0,B,24.7,purchase,RENT,CT,1
10,9,64590.0,B,25.3,purchase,RENT,NY,1
10,7,64744.0,B,15.8,purchase,RENT,CA,1
1,2,17400.0,B,5.3,purchase,RENT,NY,1
6,10,17496.0,B,7.3,purchase,RENT,VA,1
5,5,17520.0,B,5.7,purchase,RENT,NV,1
0,2,17280.0,C,8.3,educational,RENT,CA,1
0,2,4080.0,B,8.3,purchase,RENT,AZ,1
2,11,82000.0,E,12.2,debt,MORTGAGE,OH,1
1,11,82000.0,G,11.8,purchase,RENT,AL,1
1,11,82000.0,B,15.2,purchase,RENT,OR,1
1,11,82000.0,B,3.0,purchase,RENT,OR,1
0,8,82000.0,B,11.7,debt,MORTGAGE,CA,1
1,7,33000.0,E,9.7,small_business,RENT,CO,1
1,4,33000.0,B,12.2,purchase,RENT,TX,1
1,2,33000.0,B,11.9,purchase,RENT,OR,1
2,7,33000.0,B,7.4,purchase,RENT,CT,1
1,16,150000.0,B,12.4,purchase,MORTGAGE,NJ,1
1,13,150000.0,B,15.6,purchase,MORTGAGE,WA,1
1,12,150000.0,B,11.3,purchase,MORTGAGE,NJ,1
5,15,150000.0,C,15.3,purchase,MORTGAGE,CA,1
1,13,4080.0,F,15.6,purchase,MORTGAGE,WA,1
5,5,18000.0,B,5.1,purchase,RENT,NJ,1
8,6,18000.0,B,9.9,purchase,RENT,CA,1
0,8,18000.0,B,14.6,purchase,RENT,WI,1
0,8,18000.0,B,14.6,purchase,RENT,MN,1
0,8,18000.0,B,14.6,purchase,RENT,AR,1
3,10,120000.0,F,15.5,purchase,MORTGAGE,PA,1
1,11,120000.0,D,16.7,purchase,OWN,CA,1
3,10,120000.0,B,17.3,purchase,MORTGAGE,TX,1
1,2,120000.0,D,15.5,purchase,MORTGAGE,IL,1
4,11,120000.0,D,15.4,debt,RENT,TX,1
3,7,105000.0,C,13.6,purchase,MORTGAGE,CA,1
1,6,105000.0,D,13.6,purchase,OWN,TX,1
1,2,105000.0,B,17.2,educational,RENT,IL,1
1,2,105000.0,B,19.1,debt,RENT,LA,1
1,7,105000.0,E,3.0,debt,OTHER,FL,1
3,9,62004.0,B,9.4,debt,MORTGAGE,CA,1
1,2,62004.0,D,5.5,debt,RENT,TX,1
2,8,62000.0,F,7.0,debt,RENT,NY,1
2,8,4080.0,F,7.0,debt,RENT,NY,1
5,13,62000.0,D,7.6,debt,OWN,NY,1
1,6,43200.0,B,8.2,purchase,RENT,CA,1
1,4,43200.0,D,6.6,purchase,OWN,CT,1
1,6,43200.0,B,9.1,purchase,MORTGAGE,NY,1
1,6,43200.0,B,9.1,purchase,MORTGAGE,AL,1
0,6,43200.0,B,4.8,purchase,RENT,NY,1
0,2,102000.0,C,10.9,purchase,OWN,DC,1
1,2,102000.0,D,11.9,debt,OWN,TX,1
1,14,102000.0,B,27.6,debt,MORTGAGE,FL,1
0,2,102000.0,C,27.6,purchase,MORTGAGE,CA,1
0,2,102000.0,B,27.6,purchase,OWN,IA,1
3,11,50000.0,F,10.5,debt,MORTGAGE,NY,1
3,11,50000.0,F,3.0,debt,RENT,CT,1
4,12,50000.0,C,13.7,purchase,MORTGAGE,CA,1
5,13,50000.0,B,10.0,purchase,MORTGAGE,AR,1
5,12,50000.0,B,10.2,purchase,MORTGAGE,IL,1
7,10,57000.0,B,7.1,debt,MORTGAGE,CA,1
1,2,57160.0,B,3.0,purchase,RENT,CA,1
0,6,57000.0,B,3.0,purchase,RENT,CA,1
3,5,57000.0,D,8.7,debt,RENT,DE,1
3,4,57000.0,B,12.8,purchase,RENT,NY,1
2,8,52000.0,B,10.4,purchase,MORTGAGE,MD,1
2,9,52000.0,B,10.4,purchase,MORTGAGE,TX,1
1,7,4080.0,B,10.8,purchase,MORTGAGE,NY,1
1,7,52000.0,B,12.3,purchase,MORTGAGE,NJ,1
2,5,52000.0,B,3.0,purchase,MORTGAGE,TX,1
2,15,46000.0,B,5.8,purchase,RENT,PA,1
1,10,46000.0,B,3.0,purchase,RENT,SC,1
1,15,46000.0,B,6.1,purchase,RENT,DC,1
0,9,46000.0,F,7.5,purchase,RENT,OR,1
4,15,46002.0,D,8.3,debt,MORTGAGE,PA,1
4,9,42000.0,B,5.7,debt,MORTGAGE,FL,1
5,8,42000.0,B,5.6,purchase,RENT,NY,1
5,8,42000.0,B,4.0,purchase,RENT,NY,1
5,11,42000.0,E,6.9,debt,MORTGAGE,OH,1
5,8,42000.0,B,5.4,purchase,RENT,NJ,1
1,6,25000.0,B,9.1,purchase,RENT,CA,1
1,6,25000.0,B,3.0,purchase,RENT,CA,1
1,5,25000.0,B,5.5,purchase,RENT,CA,1
1,2,25000.0,B,3.0,purchase,RENT,CA,1
2,8,25000.0,B,9.1,purchase,RENT,AZ,1
5,7,80004.0,B,9.2,purchase,RENT,NY,1
2,8,80004.0,B,13.5,purchase,RENT,PA,1
2,8,80004.0,B,14.9,purchase,RENT,MO,1
4,8,80000.0,B,16.1,debt,MORTGAGE,FL,1
4,6,80004.0,B,14.1,purchase,RENT,CA,1
