age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
31,Government,Bachelors,Married,Service,White,Male,56,0.346
17,Government,School,Married,Service,White,Male,72,0.105
30,Government,Bachelors,Married,Service,White,Female,84,0.291
30,Self-Employed,Bachelors,Divorced,Professional,White,Male,72,0.242
90,Government,Bachelors,Married,Service,White,Male,72,0.364
48,Other/Unknown,School,Married,Other/Unknown,Other,Female,19,0.126
17,Other/Unknown,Doctorate,Married,Other/Unknown,Other,Female,34,0.069
48,Government,School,Separated,Professional,Other,Female,35,0.103
55,Other/Unknown,School,Married,White-Collar,Other,Male,35,0.134
90,Other/Unknown,School,Married,Other/Unknown,Other,Female,42,0.179
53,Self-Employed,Prof-school,Single,Professional,Other,Male,24,0.283
53,Government,HS-grad,Single,White-Collar,Other,Male,40,0.268
18,Self-Employed,Prof-school,Single,Professional,Other,Female,40,0.135
53,Self-Employed,Prof-school,Divorced,Professional,White,Male,40,0.1
90,Self-Employed,Prof-school,Single,Professional,Other,Male,47,0.261
38,Government,Masters,Married,White-Collar,White,Male,55,0.117
17,Self-Employed,Masters,Married,Professional,White,Male,70,0.09
38,Other/Unknown,Masters,Married,White-Collar,Other,Female,70,0.275
38,Private,Doctorate,Divorced,White-Collar,White,Male,70,0.269
90,Private,Masters,Married,White-Collar,White,Male,73,0.443
59,Self-Employed,Bachelors,Married,White-Collar,White,Male,54,0.351
58,Self-Employed,HS-grad,Married,Other/Unknown,White,Female,70,0.074
24,Self-Employed,Doctorate,Married,White-Collar,Other,Male,70,0.078
58,Government,Bachelors,Divorced,White-Collar,White,Male,70,0.414
90,Self-Employed,Bachelors,Married,White-Collar,White,Male,78,0.364
41,Self-Employed,School,Single,Blue-Collar,White,Male,35,0.126
17,Self-Employed,School,Single,Blue-Collar,White,Female,50,0.059
41,Other/Unknown,School,Single,Other/Unknown,White,Male,51,0.226
41,Private,Doctorate,Divorced,Professional,White,Male,49,0.183
90,Government,School,Single,Blue-Collar,White,Male,53,0.195
17,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,27,0.104
30,Other/Unknown,HS-grad,Married,Blue-Collar,Other,Male,39,0.256
28,Private,Doctorate,Married,Service,White,Female,40,0.104
28,Government,HS-grad,Divorced,Blue-Collar,White,Male,51,0.146
90,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,41,0.172
25,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,13,0.102
17,Self-Employed,HS-grad,Married,Blue-Collar,Other,Female,30,0.059
25,Government,HS-grad,Divorced,Service,White,Male,32,0.083
39,Self-Employed,School,Married,Blue-Collar,White,Male,29,0.076
90,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,33,0.163
41,Self-Employed,Prof-school,Married,Professional,White,Male,34,0.162
17,Government,Prof-school,Married,Professional,White,Male,50,0.197
41,Self-Employed,Doctorate,Divorced,Service,White,Male,51,0.023
54,Self-Employed,HS-grad,Widowed,Sales,White,Male,50,0.173
90,Self-Employed,Prof-school,Married,Professional,White,Male,56,0.162
55,Other/Unknown,Doctorate,Separated,Other/Unknown,Other,Female,26,0.136
55,Government,HS-grad,Separated,Sales,Other,Female,40,0.265
29,Other/Unknown,HS-grad,Separated,Other/Unknown,White,Female,40,0.292
55,Other/Unknown,School,Divorced,Other/Unknown,Other,Male,40,0.122
90,Self-Employed,HS-grad,Separated,Other/Unknown,Other,Female,45,0.188
54,Government,HS-grad,Divorced,White-Collar,White,Female,22,0.079
17,Government,HS-grad,Divorced,White-Collar,White,Female,40,0.059
55,Self-Employed,Doctorate,Divorced,Professional,White,Female,40,0.007
90,Government,HS-grad,Divorced,White-Collar,White,Female,40,0.095
54,Government,HS-grad,Divorced,White-Collar,White,Female,59,0.118
33,Private,Doctorate,Single,Professional,White,Male,9,0.256
33,Self-Employed,Masters,Single,Other/Unknown,White,Female,19,0.051
17,Government,Masters,Single,Professional,White,Male,21,0.138
46,Private,Masters,Divorced,Professional,White,Male,20,0.274
90,Private,Masters,Single,Professional,White,Male,22,0.379
25,Private,HS-grad,Single,Service,White,Male,25,0.472
18,Private,HS-grad,Single,Service,White,Female,47,0.4
24,Self-Employed,Doctorate,Single,Service,Other,Male,41,0.08
24,Government,HS-grad,Divorced,Professional,White,Male,41,0.098
90,Self-Employed,HS-grad,Single,Service,White,Male,40,0.138
38,Government,HS-grad,Divorced,White-Collar,White,Female,23,0.067
17,Government,HS-grad,Divorced,White-Collar,White,Female,43,0.062
38,Government,Doctorate,Married,Service,White,Female,41,0.018
57,Other/Unknown,HS-grad,Divorced,White-Collar,White,Female,40,0.189
90,Government,HS-grad,Divorced,White-Collar,White,Female,50,0.105
47,Private,Some-college,Married,Blue-Collar,Other,Male,24,0.7
46,Private,Some-college,Widowed,Blue-Collar,White,Male,40,0.738
34,Private,Some-college,Married,White-Collar,Other,Female,40,0.792
90,Private,Bachelors,Married,Blue-Collar,Other,Male,40,0.828
46,Private,Some-college,Married,Blue-Collar,Other,Male,58,0.698
27,Private,Bachelors,Single,White-Collar,Other,Female,23,0.86
17,Private,Bachelors,Single,Professional,Other,Female,43,0.818
27,Other/Unknown,Some-college,Widowed,White-Collar,Other,Male,40,0.69
60,Private,Bachelors,Single,White-Collar,Other,Female,38,0.905
90,Private,Bachelors,Single,White-Collar,Other,Female,51,0.909
30,Private,Some-college,Single,White-Collar,Other,Male,24,0.747
17,Private,Some-college,Single,White-Collar,Other,Male,45,0.743
30,Other/Unknown,Bachelors,Widowed,White-Collar,Other,Female,40,0.835
47,Private,Some-college,Married,Blue-Collar,Other,Male,40,0.7
90,Private,Some-college,Single,White-Collar,Other,Male,48,0.759
28,Private,Bachelors,Single,White-Collar,White,Female,28,0.788
17,Private,Bachelors,Single,White-Collar,White,Female,49,0.79
27,Other/Unknown,Bachelors,Separated,Blue-Collar,White,Female,45,0.76
52,Private,Bachelors,Married,Other/Unknown,White,Female,45,0.752
90,Private,Bachelors,Single,White-Collar,White,Female,54,0.867
40,Private,Some-college,Single,White-Collar,White,Male,35,0.654
17,Private,Some-college,Separated,White-Collar,White,Male,50,0.726
40,Private,Some-college,Single,Sales,White,Male,60,0.722
43,Private,Assoc,Single,White-Collar,White,Female,50,0.746
90,Private,Some-college,Single,White-Collar,Other,Male,50,0.759
54,Private,Bachelors,Divorced,Sales,Other,Female,44,0.859
17,Private,Bachelors,Divorced,Other/Unknown,Other,Female,59,0.811
54,Other/Unknown,Bachelors,Widowed,Sales,Other,Male,60,0.832
64,Private,Prof-school,Divorced,Blue-Collar,Other,Female,61,0.746
90,Private,Bachelors,Divorced,Sales,Other,Female,70,0.895
27,Private,HS-grad,Single,White-Collar,Other,Male,25,0.597
17,Private,Bachelors,Single,Other/Unknown,Other,Male,40,0.844
27,Private,Some-college,Single,White-Collar,White,Female,40,0.722
27,Private,HS-grad,Separated,White-Collar,Other,Male,50,0.653
90,Private,HS-grad,Single,White-Collar,Other,Male,39,0.649
33,Private,Bachelors,Married,Blue-Collar,White,Male,25,0.798
23,Private,Some-college,Separated,Sales,White,Male,40,0.793
50,Private,Bachelors,Married,Blue-Collar,White,Male,42,0.803
90,Private,Some-college,Married,Blue-Collar,Other,Female,40,0.788
33,Private,Some-college,Married,Blue-Collar,White,Male,54,0.624
38,Private,Bachelors,Married,Blue-Collar,White,Male,21,0.798
27,Private,Some-college,Separated,Sales,White,Male,36,0.791
54,Private,Bachelors,Single,Blue-Collar,White,Male,36,0.805
90,Private,Some-college,Married,Blue-Collar,Other,Female,36,0.787
38,Private,Some-college,Married,Blue-Collar,White,Male,50,0.625
29,Private,Bachelors,Married,White-Collar,White,Male,37,0.81
17,Private,Some-college,Separated,White-Collar,White,Male,50,0.726
29,Private,Some-college,Married,Blue-Collar,Other,Female,50,0.777
90,Private,Some-college,Married,White-Collar,White,Male,50,0.651
29,Private,Some-college,Married,White-Collar,White,Male,66,0.629
25,Private,Assoc,Married,Other/Unknown,Other,Female,26,0.697
33,Other/Unknown,Assoc,Widowed,White-Collar,Other,Female,35,0.714
90,Private,Assoc,Married,Other/Unknown,Other,Female,35,0.769
18,Other/Unknown,Bachelors,Married,Other/Unknown,Other,Male,36,0.709
23,Other/Unknown,Assoc,Married,Sales,Other,Female,51,0.605
37,Private,Bachelors,Married,Blue-Collar,Other,Male,25,0.843
17,Private,Bachelors,Widowed,Blue-Collar,Other,Male,40,0.885
90,Private,HS-grad,Married,Blue-Collar,Other,Female,40,0.667
44,Private,Assoc,Married,Sales,Other,Male,42,0.802
36,Private,HS-grad,Married,Blue-Collar,Other,Male,56,0.536
30,Private,Some-college,Single,White-Collar,White,Female,29,0.719
31,Private,Bachelors,Widowed,White-Collar,White,Male,41,0.861
90,Private,HS-grad,Single,White-Collar,White,Female,40,0.634
17,Private,Bachelors,Separated,Sales,White,Female,40,0.789
31,Private,HS-grad,Single,White-Collar,Other,Female,51,0.724
38,Private,HS-grad,Married,White-Collar,White,Male,49,0.526
19,Private,Some-college,Widowed,White-Collar,White,Male,60,0.756
38,Private,HS-grad,Married,Sales,White,Male,71,0.605
63,Private,Bachelors,Married,Professional,White,Male,61,0.746
90,Private,HS-grad,Married,White-Collar,Other,Female,61,0.719
33,Private,Assoc,Married,Sales,White,Male,21,0.725
17,Private,Assoc,Married,Sales,Other,Female,36,0.759
33,Private,Bachelors,Married,White-Collar,White,Male,36,0.811
48,Private,Assoc,Single,Sales,White,Male,36,0.752
90,Private,Assoc,Married,Sales,White,Male,41,0.755
35,Private,Bachelors,Single,White-Collar,White,Male,23,0.813
17,Private,Bachelors,Single,White-Collar,White,Male,43,0.808
34,Other/Unknown,Bachelors,Separated,Sales,White,Male,40,0.706
55,Private,Bachelors,Divorced,Other/Unknown,White,Male,39,0.776
90,Private,Bachelors,Single,White-Collar,White,Male,48,0.818
26,Private,Some-college,Single,White-Collar,White,Female,28,0.71
19,Private,Bachelors,Separated,White-Collar,White,Female,39,0.822
90,Private,HS-grad,Single,White-Collar,Other,Female,41,0.748
31,Private,HS-grad,Single,Sales,White,Male,40,0.597
26,Private,HS-grad,Single,White-Collar,Other,Female,55,0.717
34,Private,Bachelors,Divorced,Blue-Collar,White,Male,41,0.832
34,Private,Bachelors,Widowed,Other/Unknown,White,Male,55,0.819
88,Private,HS-grad,Divorced,Blue-Collar,White,Female,56,0.591
17,Private,HS-grad,Divorced,Blue-Collar,Other,Male,55,0.547
35,Private,Bachelors,Divorced,Blue-Collar,White,Male,72,0.832
43,Private,Bachelors,Single,Blue-Collar,Other,Male,25,0.846
42,Government,Bachelors,Widowed,Blue-Collar,Other,Male,40,0.716
19,Private,HS-grad,Single,Blue-Collar,Other,Female,41,0.675
55,Private,HS-grad,Separated,Sales,Other,Male,40,0.702
90,Private,HS-grad,Single,Blue-Collar,Other,Male,46,0.613
36,Private,Bachelors,Married,White-Collar,White,Male,28,0.811
41,Private,Some-college,Separated,White-Collar,White,Male,43,0.734
18,Private,Some-college,Married,Blue-Collar,Other,Female,42,0.756
90,Private,Bachelors,Married,White-Collar,White,Male,42,0.817
37,Private,Some-college,Married,White-Collar,White,Male,58,0.633
30,Private,Bachelors,Single,Professional,White,Male,30,0.734
41,Private,Bachelors,Separated,Professional,Other,Male,44,0.885
17,Private,Bachelors,Single,Other/Unknown,White,Male,45,0.78
28,Private,Bachelors,Single,Professional,White,Female,48,0.705
90,Private,Bachelors,Single,Professional,White,Male,49,0.741
48,Private,Bachelors,Married,White-Collar,White,Male,25,0.811
48,Private,Some-college,Separated,White-Collar,Other,Male,40,0.806
42,Private,Some-college,Married,Blue-Collar,White,Female,42,0.708
90,Private,Bachelors,Married,White-Collar,White,Male,40,0.817
48,Private,Some-college,Married,White-Collar,White,Male,56,0.638
22,Private,Bachelors,Single,Professional,White,Female,26,0.671
29,Private,Bachelors,Separated,Professional,White,Female,40,0.742
21,Private,Bachelors,Single,White-Collar,Other,Male,41,0.868
90,Private,Bachelors,Single,Professional,White,Female,40,0.802
24,Private,Bachelors,Single,Professional,White,Female,56,0.703
37,Private,Bachelors,Married,Professional,Other,Male,33,0.834
17,Private,Bachelors,Married,Professional,Other,Male,53,0.824
37,Other/Unknown,Bachelors,Widowed,Professional,Other,Male,50,0.792
53,Private,Bachelors,Divorced,Blue-Collar,Other,Male,50,0.849
90,Private,Bachelors,Married,Professional,Other,Male,59,0.809
26,Private,Some-college,Separated,Service,Other,Male,28,0.75
19,Private,Bachelors,Widowed,Service,Other,Female,39,0.795
33,Private,Prof-school,Separated,Sales,Other,Male,41,0.748
90,Private,HS-grad,Separated,Service,Other,Male,40,0.628
25,Private,HS-grad,Separated,Service,Other,Male,57,0.592
23,Private,HS-grad,Single,Blue-Collar,Other,Female,31,0.68
17,Other/Unknown,Bachelors,Separated,Blue-Collar,White,Female,41,0.728
24,Private,Assoc,Single,Sales,White,Female,47,0.77
44,Private,HS-grad,Widowed,White-Collar,Other,Female,40,0.756
90,Private,HS-grad,Single,Blue-Collar,White,Female,39,0.625
39,Private,Bachelors,Married,Blue-Collar,White,Male,25,0.799
31,Private,Some-college,Widowed,Sales,White,Male,39,0.812
51,Other/Unknown,Bachelors,Married,Blue-Collar,White,Male,41,0.632
90,Private,Some-college,Married,Blue-Collar,Other,Female,40,0.788
41,Private,Some-college,Married,Blue-Collar,White,Male,56,0.626
28,Private,Bachelors,Divorced,Blue-Collar,White,Female,34,0.834
90,Private,Bachelors,Divorced,Service,White,Female,49,0.708
17,Private,Bachelors,Separated,Service,Other,Female,47,0.79
28,Private,Assoc,Divorced,Sales,White,Male,48,0.762
29,Private,Bachelors,Divorced,Service,White,Female,66,0.68
25,Private,Some-college,Single,Sales,White,Male,33,0.716
17,Private,Some-college,Separated,Sales,White,Male,50,0.796
24,Private,Some-college,Single,White-Collar,Other,Female,49,0.815
24,Private,Some-college,Single,Sales,White,Male,67,0.721
90,Private,Some-college,Single,Sales,White,Male,48,0.724
39,Private,HS-grad,Married,Blue-Collar,Other,Female,30,0.66
39,Private,HS-grad,Separated,White-Collar,Other,Female,45,0.758
17,Private,Prof-school,Widowed,Blue-Collar,Other,Female,46,0.746
90,Private,HS-grad,Married,Blue-Collar,Other,Female,45,0.668
43,Private,HS-grad,Married,Blue-Collar,Other,Female,62,0.682
72,Private,HS-grad,Married,White-Collar,White,Female,35,0.605
72,Private,HS-grad,Married,Sales,Other,Female,50,0.73
65,Private,Prof-school,Separated,White-Collar,White,Female,51,0.779
90,Private,Bachelors,Married,Professional,White,Female,49,0.747
72,Private,HS-grad,Married,White-Collar,White,Female,66,0.618
50,Private,Assoc,Married,Service,Other,Male,26,0.698
59,Private,Assoc,Widowed,Service,White,Male,36,0.701
39,Private,Assoc,Married,Sales,White,Female,39,0.747
90,Private,Bachelors,Married,Service,White,Male,38,0.748
51,Private,Assoc,Married,Service,White,Male,54,0.615
20,Private,Some-college,Single,White-Collar,White,Female,22,0.691
17,Government,Some-college,Separated,White-Collar,Other,Female,36,0.562
25,Private,Bachelors,Single,White-Collar,White,Male,35,0.811
90,Private,Some-college,Single,White-Collar,White,Female,35,0.734
20,Private,Some-college,Single,White-Collar,White,Female,51,0.713
36,Private,Bachelors,Divorced,Blue-Collar,White,Male,24,0.832
17,Private,Bachelors,Divorced,White-Collar,White,Male,40,0.818
90,Private,HS-grad,Divorced,Blue-Collar,White,Female,40,0.587
39,Private,Assoc,Divorced,Blue-Collar,Other,Male,40,0.706
36,Private,HS-grad,Widowed,Blue-Collar,White,Male,51,0.559
21,Private,Assoc,Married,Sales,White,Male,29,0.723
20,Private,Assoc,Married,White-Collar,Other,Female,39,0.77
22,Private,Assoc,Widowed,Service,White,Male,50,0.689
33,Private,Bachelors,Married,Service,White,Male,42,0.7
90,Private,Assoc,Separated,Service,White,Male,38,0.708
56,Private,Bachelors,Married,Blue-Collar,White,Male,24,0.8
59,Private,Some-college,Widowed,Blue-Collar,White,Male,39,0.738
57,Private,Some-college,Married,Sales,Other,Female,41,0.833
90,Private,Bachelors,Married,Blue-Collar,White,Male,40,0.806
57,Private,Some-college,Married,Blue-Collar,White,Male,57,0.631
47,Private,Prof-school,Married,Sales,White,Male,29,0.653
56,Private,Prof-school,Separated,Sales,White,Male,44,0.744
47,Private,Bachelors,Married,White-Collar,White,Female,45,0.808
17,Private,Prof-school,Married,Sales,Other,Male,45,0.693
90,Private,Prof-school,Married,Sales,White,Male,52,0.687
43,Private,Bachelors,Divorced,White-Collar,White,Female,23,0.786
17,Private,Bachelors,Divorced,White-Collar,White,Female,41,0.773
43,Other/Unknown,Assoc,Widowed,White-Collar,White,Female,40,0.644
59,Private,Bachelors,Married,Other/Unknown,White,Female,40,0.759
90,Private,Bachelors,Divorced,White-Collar,White,Female,49,0.838
24,Private,Assoc,Married,Professional,Other,Female,28,0.702
23,Private,Assoc,Separated,Professional,Other,Male,39,0.769
22,Private,Assoc,Married,Sales,White,Female,50,0.711
30,Private,Bachelors,Married,White-Collar,White,Female,40,0.773
90,Private,Assoc,Married,Professional,White,Female,41,0.707
27,Private,Assoc,Single,Service,Other,Male,25,0.702
21,Private,Assoc,Separated,Service,Other,Female,39,0.742
27,Private,Assoc,Single,Sales,White,Female,36,0.761
55,Private,Some-college,Separated,Service,White,Female,35,0.684
90,Private,Assoc,Single,Service,White,Female,41,0.73
23,Private,Bachelors,Single,White-Collar,White,Female,27,0.776
17,Private,Some-college,Separated,White-Collar,Other,Female,40,0.836
25,Private,Some-college,Single,Sales,White,Male,40,0.717
90,Private,Some-college,Single,White-Collar,White,Female,40,0.735
23,Private,Some-college,Single,White-Collar,White,Female,58,0.723
48,Private,Some-college,Divorced,White-Collar,White,Female,23,0.719
24,Private,Some-college,Widowed,White-Collar,White,Female,40,0.732
49,Private,Bachelors,Divorced,White-Collar,White,Male,40,0.82
90,Private,Some-college,Divorced,White-Collar,White,Female,40,0.708
47,Private,Some-college,Divorced,White-Collar,White,Female,58,0.721
36,Private,Bachelors,Married,Blue-Collar,White,Male,24,0.798
25,Private,Assoc,Married,Blue-Collar,Other,Female,42,0.776
35,Private,Assoc,Widowed,Other/Unknown,White,Male,39,0.73
54,Other/Unknown,Bachelors,Married,Blue-Collar,White,Male,40,0.63
90,Private,Assoc,Married,Blue-Collar,White,Male,43,0.638
42,Private,HS-grad,Married,White-Collar,Other,Male,25,0.588
43,Private,Bachelors,Widowed,Other/Unknown,Other,Male,40,0.876
38,Private,Some-college,Married,White-Collar,White,Female,40,0.695
60,Private,HS-grad,Separated,Sales,Other,Male,40,0.704
90,Private,HS-grad,Married,White-Collar,Other,Male,46,0.625
21,Private,Some-college,Single,Blue-Collar,White,Female,28,0.716
17,Private,Some-college,Separated,Sales,White,Female,41,0.775
21,Private,Some-college,Single,Service,Other,Male,39,0.693
90,Private,Some-college,Single,Service,White,Female,40,0.662
28,Private,Some-college,Single,Service,White,Female,54,0.6
29,Private,Some-college,Single,Blue-Collar,White,Male,25,0.643
17,Private,Some-college,Widowed,Sales,White,Male,41,0.812
46,Private,Bachelors,Single,Blue-Collar,White,Male,40,0.805
90,Private,Some-college,Single,Blue-Collar,White,Female,39,0.737
29,Private,Some-college,Single,Blue-Collar,White,Male,54,0.645
49,Private,Some-college,Married,Blue-Collar,Other,Male,24,0.702
49,Private,Some-college,Widowed,Blue-Collar,White,Male,40,0.738
37,Private,Some-college,Married,White-Collar,Other,Female,39,0.795
90,Private,Bachelors,Married,Blue-Collar,Other,Male,40,0.828
49,Private,Some-college,Married,Blue-Collar,Other,Male,58,0.701
21,Private,Some-college,Single,Blue-Collar,White,Male,27,0.641
21,Private,Bachelors,Separated,Blue-Collar,White,Male,40,0.853
20,Private,Some-college,Single,White-Collar,Other,Female,39,0.809
21,Private,Some-college,Single,Sales,White,Male,54,0.719
90,Private,Some-college,Single,Blue-Collar,White,Male,41,0.653
42,Private,Bachelors,Married,Blue-Collar,White,Male,43,0.802
30,Private,Some-college,Separated,Sales,White,Male,57,0.799
54,Private,Bachelors,Married,Blue-Collar,White,Male,58,0.806
90,Private,Some-college,Married,Blue-Collar,Other,Female,57,0.792
42,Private,Some-college,Married,Blue-Collar,White,Male,72,0.628
52,Private,Bachelors,Married,Blue-Collar,White,Male,36,0.802
51,Private,HS-grad,Widowed,Blue-Collar,Other,Male,50,0.631
90,Private,HS-grad,Married,Sales,White,Female,51,0.673
17,Private,Bachelors,Married,Blue-Collar,White,Male,50,0.801
51,Private,Bachelors,Married,Blue-Collar,White,Male,65,0.807
26,Private,Some-college,Single,Blue-Collar,White,Male,25,0.642
17,Private,Some-college,Separated,Sales,White,Male,40,0.791
44,Private,Bachelors,Single,Blue-Collar,White,Male,40,0.804
90,Private,Some-college,Single,Blue-Collar,White,Female,40,0.737
26,Private,Some-college,Single,Blue-Collar,White,Male,54,0.644
27,Private,Bachelors,Married,White-Collar,White,Male,37,0.808
17,Government,Bachelors,Widowed,White-Collar,White,Male,50,0.59
28,Private,Assoc,Married,White-Collar,White,Female,60,0.706
47,Private,HS-grad,Married,Sales,White,Male,49,0.599
90,Private,HS-grad,Married,White-Collar,Other,Male,51,0.624
63,Private,Some-college,Divorced,Blue-Collar,White,Female,26,0.74
63,Other/Unknown,Some-college,Widowed,Sales,White,Female,40,0.748
90,Private,Bachelors,Divorced,Service,White,Female,41,0.693
47,Private,Some-college,Divorced,Service,Other,Male,40,0.68
65,Private,Some-college,Divorced,Blue-Collar,White,Female,57,0.741
34,Private,Bachelors,Married,Blue-Collar,White,Male,25,0.798
33,Private,Assoc,Married,White-Collar,Other,Female,39,0.799
34,Private,Assoc,Widowed,Blue-Collar,White,Male,51,0.705
47,Other/Unknown,Bachelors,Married,Blue-Collar,White,Male,40,0.63
90,Private,Assoc,Married,Sales,White,Male,40,0.754
28,Private,HS-grad,Single,White-Collar,Other,Female,21,0.687
27,Private,HS-grad,Widowed,Sales,Other,Female,37,0.667
90,Private,HS-grad,Single,White-Collar,Other,Female,37,0.747
18,Private,Bachelors,Single,White-Collar,White,Female,37,0.779
31,Private,HS-grad,Single,White-Collar,Other,Female,54,0.725
27,Private,HS-grad,Married,White-Collar,Other,Male,30,0.571
30,Private,HS-grad,Widowed,White-Collar,White,Male,53,0.619
29,Private,Assoc,Married,White-Collar,White,Female,40,0.695
46,Private,Bachelors,Married,Sales,White,Male,40,0.841
90,Private,HS-grad,Married,White-Collar,White,Male,40,0.548
32,Private,Bachelors,Separated,Blue-Collar,White,Male,28,0.852
38,Self-Employed,Bachelors,Single,Blue-Collar,Other,Male,40,0.589
90,Private,HS-grad,Single,Blue-Collar,White,Female,40,0.625
22,Private,Assoc,Single,Sales,White,Male,40,0.732
33,Private,Bachelors,Single,Blue-Collar,White,Male,57,0.806
25,Private,Some-college,Married,Sales,Other,Male,29,0.783
29,Private,Bachelors,Widowed,Other/Unknown,Other,Male,41,0.864
90,Private,HS-grad,Married,Blue-Collar,Other,Female,40,0.667
17,Private,Bachelors,Married,Blue-Collar,White,Male,40,0.799
24,Private,HS-grad,Married,Blue-Collar,Other,Female,55,0.615
38,Private,Bachelors,Married,Professional,White,Male,23,0.72
31,Private,Bachelors,Widowed,Sales,Other,Female,32,0.873
39,Private,Bachelors,Single,White-Collar,White,Female,35,0.819
60,Private,Assoc,Married,Professional,Other,Female,32,0.768
90,Private,Bachelors,Married,Professional,White,Female,40,0.741
45,Private,Some-college,Separated,Service,Other,Female,32,0.779
33,Private,Bachelors,Single,Service,Other,Female,44,0.817
46,Private,HS-grad,Widowed,Sales,Other,Female,45,0.759
90,Private,HS-grad,Separated,Service,Other,Female,45,0.682
47,Private,HS-grad,Separated,Service,Other,Female,62,0.647
37,Private,Bachelors,Married,White-Collar,Other,Male,43,0.868
37,Private,HS-grad,Separated,White-Collar,White,Male,65,0.6
17,Private,Some-college,Married,Sales,White,Male,55,0.715
65,Private,Assoc,Married,White-Collar,White,Male,56,0.679
90,Private,HS-grad,Married,White-Collar,Other,Female,54,0.718
41,Private,Bachelors,Married,White-Collar,Other,Male,25,0.866
17,Private,Bachelors,Married,Service,Other,Male,41,0.78
41,Other/Unknown,Some-college,Widowed,White-Collar,Other,Male,40,0.69
69,Private,Bachelors,Married,Other/Unknown,Other,Male,39,0.831
90,Private,Bachelors,Married,White-Collar,Other,Male,52,0.858
44,Private,Some-college,Separated,Blue-Collar,White,Female,26,0.776
43,Private,Some-college,Single,Sales,Other,Female,41,0.852
31,Private,Bachelors,Separated,Professional,White,Male,40,0.81
90,Private,Some-college,Separated,Professional,White,Female,40,0.73
42,Private,Some-college,Separated,Professional,White,Female,56,0.687
47,Private,HS-grad,Separated,Sales,White,Male,39,0.636
46,Private,HS-grad,Widowed,Sales,Other,Female,53,0.769
17,Private,Some-college,Separated,Sales,White,Female,52,0.787
55,Other/Unknown,Bachelors,Separated,Blue-Collar,White,Female,52,0.796
90,Private,HS-grad,Separated,Sales,White,Female,59,0.728
27,Private,Some-college,Married,Sales,White,Male,25,0.708
25,Private,Some-college,Separated,Service,Other,Female,33,0.749
28,Private,Some-college,Widowed,White-Collar,White,Male,45,0.771
42,Private,Bachelors,Married,Service,White,Male,36,0.711
90,Private,Some-college,Married,Service,Other,Male,37,0.686
58,Private,Some-college,Married,Sales,White,Male,23,0.714
62,Private,Some-college,Separated,Service,Other,Male,36,0.767
51,Private,Some-college,Married,White-Collar,White,Female,36,0.717
90,Private,Bachelors,Married,Service,White,Male,36,0.748
58,Private,Some-college,Married,Service,Other,Male,52,0.698
45,Private,Bachelors,Married,Professional,White,Male,33,0.737
17,Private,Bachelors,Married,Professional,White,Male,51,0.707
44,Private,Bachelors,Separated,White-Collar,White,Female,50,0.868
55,Private,Bachelors,Divorced,Sales,Other,Male,49,0.871
90,Private,Bachelors,Married,Professional,White,Male,57,0.729
53,Private,Bachelors,Widowed,Blue-Collar,White,Male,25,0.851
52,Private,Bachelors,Separated,Blue-Collar,Other,Male,41,0.889
53,Private,Assoc,Widowed,White-Collar,White,Female,39,0.811
90,Private,HS-grad,Widowed,Sales,White,Male,40,0.738
52,Private,HS-grad,Widowed,Blue-Collar,White,Male,57,0.577
29,Private,Bachelors,Married,Sales,White,Male,23,0.791
17,Private,Bachelors,Married,Sales,White,Male,46,0.809
29,Private,Bachelors,Married,White-Collar,Other,Female,40,0.845
53,Private,Bachelors,Divorced,Sales,White,Male,39,0.814
90,Private,Bachelors,Married,Sales,White,Male,50,0.849
17,Private,Assoc,Separated,Sales,White,Male,6,0.742
37,Private,Assoc,Single,Sales,Other,Female,1,0.808
37,Other/Unknown,Some-college,Widowed,Sales,Other,Female,8,0.744
61,Private,HS-grad,Single,White-Collar,Other,Female,6,0.713
90,Private,Assoc,Single,Sales,Other,Female,13,0.841
60,Private,Bachelors,Divorced,Blue-Collar,White,Male,1,0.814
66,Private,Assoc,Divorced,Sales,White,Male,14,0.737
66,Private,HS-grad,Separated,Blue-Collar,Other,Female,11,0.725
90,Private,Some-college,Divorced,Sales,White,Female,10,0.715
90,Private,HS-grad,Widowed,Blue-Collar,White,Male,22,0.628
24,Private,Some-college,Single,Blue-Collar,White,Female,28,0.718
30,Private,School,Single,Blue-Collar,Other,Female,41,0.62
90,Private,School,Single,Blue-Collar,White,Female,40,0.548
17,Private,Assoc,Widowed,Blue-Collar,White,Female,40,0.731
21,Private,Bachelors,Single,Blue-Collar,White,Female,57,0.835
32,Private,Some-college,Married,Sales,Other,Male,40,0.789
33,Private,HS-grad,Separated,Sales,White,Female,50,0.615
19,Private,Bachelors,Married,Blue-Collar,White,Male,56,0.803
53,Private,Bachelors,Married,Sales,White,Male,50,0.849
90,Private,HS-grad,Widowed,Sales,White,Male,50,0.741
23,Private,Bachelors,Single,White-Collar,White,Male,22,0.806
17,Private,Bachelors,Single,White-Collar,White,Male,47,0.809
23,Private,Bachelors,Single,White-Collar,Other,Female,39,0.868
40,Private,Bachelors,Divorced,Other/Unknown,White,Male,40,0.78
