age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
33,Private,Assoc,Married,Blue-Collar,White,Male,40,0
33,Private,Assoc,Married,Sales,White,Male,40,0
33,Government,Assoc,Married,Blue-Collar,White,Male,40,0
33,Private,Assoc,Married,Service,White,Male,40,0
70,Other/Unknown,Some-college,Widowed,Other/Unknown,White,Male,3,0
74,Other/Unknown,Some-college,Widowed,Other/Unknown,White,Female,3,0
69,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,1,0
69,Other/Unknown,Prof-school,Married,Other/Unknown,White,Male,1,0
70,Self-Employed,HS-grad,Married,White-Collar,White,Male,3,0
53,Government,HS-grad,Married,White-Collar,White,Male,60,0
53,Private,School,Married,Blue-Collar,White,Male,60,0
53,Private,HS-grad,Married,White-Collar,White,Male,60,0
53,Private,HS-grad,Married,Sales,White,Male,60,0
51,Government,Assoc,Married,Professional,White,Male,60,0
24,Private,Bachelors,Single,Blue-Collar,White,Female,40,0
24,Self-Employed,Assoc,Single,Blue-Collar,White,Female,40,0
24,Private,Bachelors,Single,Sales,White,Female,40,0
24,Private,Bachelors,Single,White-Collar,White,Female,40,0
24,Private,Bachelors,Single,Blue-Collar,Other,Female,40,0
46,Private,Masters,Married,White-Collar,White,Male,55,1
46,Self-Employed,Masters,Married,White-Collar,White,Male,55,1
46,Private,Bachelors,Married,White-Collar,White,Male,55,1
47,Private,Masters,Married,White-Collar,White,Male,55,1
44,Private,Masters,Married,White-Collar,White,Male,55,1
50,Government,Masters,Married,Professional,White,Male,50,1
17,Government,Masters,Married,Professional,Other,Male,50,1
50,Self-Employed,Prof-school,Married,Professional,Other,Male,50,1
50,Private,Masters,Married,Professional,White,Male,50,1
50,Self-Employed,Masters,Married,Professional,White,Male,50,1
46,Private,Masters,Married,White-Collar,White,Male,45,1
46,Government,Masters,Married,White-Collar,White,Male,45,1
46,Private,Bachelors,Married,White-Collar,White,Male,45,1
46,Private,Bachelors,Married,Professional,White,Male,45,1
46,Private,Prof-school,Married,Professional,White,Male,45,1
41,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
41,Private,Bachelors,Married,White-Collar,White,Female,40,1
41,Government,Bachelors,Married,White-Collar,White,Female,40,1
41,Government,Bachelors,Married,White-Collar,White,Male,40,1
41,Private,Bachelors,Married,White-Collar,White,Male,40,1
32,Private,Bachelors,Married,White-Collar,White,Male,45,1
32,Private,Bachelors,Married,Sales,White,Male,45,1
32,Private,Bachelors,Widowed,White-Collar,White,Male,45,1
32,Private,Assoc,Married,White-Collar,White,Male,45,1
33,Private,Bachelors,Married,White-Collar,White,Male,45,1
43,Self-Employed,Masters,Married,White-Collar,White,Male,50,1
43,Private,Masters,Divorced,White-Collar,White,Male,50,1
43,Private,Bachelors,Married,White-Collar,White,Male,50,1
43,Private,Prof-school,Married,Professional,White,Male,50,1
43,Self-Employed,Bachelors,Married,White-Collar,White,Male,50,1
67,Self-Employed,Prof-school,Married,Professional,White,Male,25,1
66,Self-Employed,Prof-school,Married,Professional,White,Male,25,1
70,Self-Employed,Prof-school,Married,Professional,White,Male,35,1
74,Self-Employed,Doctorate,Married,Professional,White,Male,25,1
63,Government,Prof-school,Married,Professional,White,Male,25,1
17,Government,Bachelors,Married,Service,White,Male,60,1
52,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
52,Self-Employed,Bachelors,Married,Professional,White,Male,60,1
52,Government,Masters,Married,White-Collar,White,Male,60,1
52,Self-Employed,Bachelors,Married,Sales,White,Male,60,1
66,Private,Masters,Married,Sales,White,Male,50,1
64,Private,Masters,Married,White-Collar,White,Male,50,1
63,Private,Prof-school,Married,White-Collar,White,Male,50,1
63,Private,Bachelors,Married,White-Collar,White,Male,50,1
62,Private,Bachelors,Married,White-Collar,White,Male,50,1
52,Self-Employed,Bachelors,Married,Sales,White,Male,60,1
55,Self-Employed,Bachelors,Married,Sales,White,Male,60,1
53,Private,Bachelors,Married,White-Collar,White,Male,60,1
52,Self-Employed,Bachelors,Married,Service,White,Male,60,1
52,Self-Employed,Bachelors,Married,Professional,White,Male,60,1
50,Private,Doctorate,Married,Professional,White,Male,50,1
50,Private,Prof-school,Married,Professional,White,Male,50,1
50,Private,Doctorate,Married,White-Collar,White,Male,50,1
50,Private,Bachelors,Married,Professional,White,Male,50,1
50,Private,Masters,Married,Professional,White,Male,50,1
54,Private,Bachelors,Married,Professional,Other,Female,40,1
55,Private,Masters,Married,White-Collar,White,Male,40,1
55,Private,Bachelors,Married,Professional,White,Male,40,1
55,Government,Assoc,Married,Professional,Other,Male,40,1
55,Private,Bachelors,Married,White-Collar,White,Female,40,1
52,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
52,Self-Employed,Bachelors,Married,Professional,White,Male,60,1
52,Government,Masters,Married,White-Collar,White,Male,60,1
52,Self-Employed,Bachelors,Married,Sales,White,Male,60,1
50,Government,Bachelors,Married,White-Collar,White,Male,60,1
29,Government,Bachelors,Married,Professional,White,Male,25,1
29,Private,Bachelors,Married,Professional,White,Male,25,1
29,Private,Bachelors,Married,Professional,White,Female,24,1
34,Government,Bachelors,Married,Service,White,Female,25,1
28,Government,Bachelors,Married,Service,White,Male,25,1
36,Private,Bachelors,Married,Professional,White,Female,40,1
36,Private,Assoc,Married,Professional,White,Male,40,1
36,Private,Bachelors,Married,White-Collar,White,Female,40,1
36,Private,Bachelors,Married,Professional,White,Male,40,1
36,Private,Bachelors,Married,Sales,White,Female,40,1
46,Private,Masters,Married,White-Collar,White,Male,65,1
46,Private,Bachelors,Married,White-Collar,White,Male,65,1
45,Private,Masters,Married,White-Collar,White,Male,65,1
47,Private,Masters,Married,White-Collar,White,Male,65,1
49,Private,Masters,Married,White-Collar,White,Male,65,1
35,Private,Bachelors,Married,Professional,Other,Male,45,1
35,Government,Masters,Married,Sales,Other,Male,45,1
35,Private,Prof-school,Married,Professional,White,Male,45,1
32,Other/Unknown,Assoc,Married,Other/Unknown,White,Male,45,1
35,Self-Employed,Assoc,Married,Sales,White,Male,45,1
51,Government,Bachelors,Married,Professional,White,Male,40,1
43,Government,Masters,Married,Professional,White,Male,40,1
51,Private,Bachelors,Married,Professional,White,Male,40,1
51,Government,Bachelors,Married,White-Collar,White,Male,40,1
51,Private,Assoc,Married,Professional,White,Male,40,1
44,Private,Bachelors,Married,Professional,White,Male,50,1
44,Private,Prof-school,Married,Professional,White,Male,50,1
44,Private,Bachelors,Married,Sales,White,Male,50,1
44,Private,Bachelors,Married,Professional,Other,Male,50,1
44,Private,Bachelors,Married,White-Collar,White,Male,50,1
37,Private,Bachelors,Married,White-Collar,White,Male,60,1
37,Private,Bachelors,Married,Sales,White,Male,60,1
37,Government,Bachelors,Married,White-Collar,White,Male,60,1
37,Private,Masters,Married,White-Collar,White,Male,60,1
38,Private,Bachelors,Married,White-Collar,White,Male,60,1
37,Private,Bachelors,Married,Professional,White,Male,50,1
37,Private,Bachelors,Married,Sales,White,Male,50,1
37,Private,Bachelors,Married,White-Collar,White,Male,50,1
38,Private,Bachelors,Married,Professional,White,Male,50,1
36,Private,Bachelors,Married,Professional,White,Male,50,1
57,Private,Bachelors,Married,Sales,White,Male,55,1
57,Private,Masters,Married,Professional,White,Male,55,1
59,Private,Masters,Married,Sales,White,Male,55,1
53,Private,Bachelors,Married,White-Collar,White,Male,55,1
53,Private,Bachelors,Married,Professional,White,Male,55,1
25,Private,Bachelors,Married,Professional,White,Female,40,1
17,Private,Assoc,Married,Professional,White,Female,40,1
25,Private,Masters,Married,Professional,White,Male,40,1
25,Private,Bachelors,Married,Professional,White,Male,40,1
25,Private,Bachelors,Married,White-Collar,White,Female,40,1
35,Private,Bachelors,Married,Sales,White,Male,40,1
35,Private,Bachelors,Married,White-Collar,White,Male,40,1
36,Private,Bachelors,Married,Sales,White,Male,40,1
35,Private,Prof-school,Married,White-Collar,White,Male,40,1
35,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
50,Private,Bachelors,Married,Professional,White,Male,40,1
17,Private,Doctorate,Married,Professional,White,Male,40,1
50,Private,Bachelors,Married,White-Collar,White,Male,40,1
50,Private,Bachelors,Married,Professional,White,Female,40,1
50,Private,Bachelors,Married,Sales,White,Male,40,1
39,Private,Prof-school,Married,Professional,White,Male,55,1
39,Private,Masters,Married,White-Collar,White,Male,55,1
37,Private,Prof-school,Married,White-Collar,White,Male,55,1
39,Self-Employed,Assoc,Married,White-Collar,White,Male,55,1
39,Private,Doctorate,Married,Professional,White,Male,55,1
57,Private,Prof-school,Married,Professional,White,Male,60,1
65,Self-Employed,Prof-school,Single,Professional,White,Male,60,1
64,Private,Doctorate,Married,Professional,White,Male,60,1
67,Private,Masters,Married,Professional,White,Male,60,1
59,Private,Masters,Married,Professional,White,Male,60,1
34,Government,Bachelors,Married,Professional,White,Male,40,1
34,Private,Bachelors,Married,Professional,White,Male,40,1
33,Self-Employed,Prof-school,Married,Professional,White,Female,40,1
34,Private,Bachelors,Married,White-Collar,White,Male,40,1
34,Private,Bachelors,Married,Sales,White,Male,40,1
41,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
41,Private,Bachelors,Married,Professional,White,Male,40,1
41,Self-Employed,Bachelors,Married,Service,White,Male,40,1
41,Government,Bachelors,Married,Professional,White,Male,40,1
40,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
51,Private,Doctorate,Married,Professional,White,Male,60,1
51,Private,Doctorate,Married,White-Collar,White,Male,60,1
49,Other/Unknown,Doctorate,Divorced,White-Collar,White,Female,60,1
17,Private,Doctorate,Married,Blue-Collar,White,Male,60,1
51,Self-Employed,Some-college,Married,Professional,White,Female,60,1
41,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
41,Private,Bachelors,Married,White-Collar,White,Female,40,1
41,Government,Bachelors,Married,Professional,White,Female,40,1
41,Government,Bachelors,Married,White-Collar,White,Male,40,1
41,Private,Bachelors,Married,White-Collar,White,Male,40,1
33,Private,Bachelors,Married,Professional,White,Male,60,1
33,Private,Bachelors,Married,White-Collar,White,Male,60,1
34,Private,Bachelors,Married,Sales,White,Male,60,1
32,Private,Bachelors,Married,Sales,White,Male,60,1
31,Private,Bachelors,Married,Sales,White,Male,60,1
43,Self-Employed,Bachelors,Married,Sales,White,Male,60,1
43,Private,Bachelors,Married,White-Collar,White,Male,60,1
43,Government,Masters,Married,White-Collar,White,Male,60,1
43,Self-Employed,Bachelors,Married,Professional,White,Male,60,1
42,Government,Bachelors,Married,White-Collar,White,Male,60,1
60,Government,Masters,Married,Professional,White,Male,40,1
60,Government,Masters,Married,White-Collar,White,Male,40,1
60,Government,Doctorate,Married,Professional,White,Male,40,1
60,Government,Prof-school,Married,Professional,White,Male,40,1
62,Government,Bachelors,Married,White-Collar,White,Male,38,1
37,Private,Bachelors,Married,Professional,White,Male,40,1
37,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
37,Private,Assoc,Married,Professional,White,Male,40,1
37,Government,Bachelors,Married,Professional,White,Male,40,1
37,Private,Bachelors,Married,White-Collar,White,Male,40,1
61,Government,Masters,Married,White-Collar,White,Male,60,1
60,Private,Masters,Married,White-Collar,White,Male,60,1
62,Private,Bachelors,Married,Sales,White,Male,60,1
59,Private,Masters,Married,Professional,White,Male,60,1
57,Self-Employed,Masters,Married,Sales,White,Male,60,1
33,Private,Bachelors,Married,Professional,White,Male,40,1
33,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
33,Private,Bachelors,Married,White-Collar,White,Male,40,1
33,Private,Bachelors,Married,Professional,White,Female,40,1
33,Private,Masters,Married,Professional,White,Male,40,1
44,Private,Bachelors,Married,Service,White,Female,20,1
44,Private,Bachelors,Married,Professional,White,Female,20,1
52,Private,Assoc,Married,Service,White,Female,20,1
44,Private,Masters,Married,White-Collar,White,Female,24,1
38,Private,Masters,Married,Professional,White,Male,25,1
51,Government,Doctorate,Married,Blue-Collar,White,Female,60,1
51,Private,Doctorate,Married,Professional,White,Male,60,1
51,Private,Doctorate,Married,Blue-Collar,Other,Male,60,1
51,Self-Employed,Some-college,Married,Professional,White,Female,60,1
51,Self-Employed,Masters,Divorced,Professional,White,Male,60,1
55,Private,Masters,Married,White-Collar,White,Male,60,1
55,Government,Masters,Married,White-Collar,White,Male,60,1
54,Self-Employed,Masters,Married,White-Collar,White,Male,60,1
52,Self-Employed,Masters,Married,White-Collar,White,Male,60,1
55,Government,Masters,Married,Professional,White,Male,60,1
33,Government,Assoc,Married,Service,White,Male,40,1
33,Government,Assoc,Married,White-Collar,White,Male,40,1
33,Private,Assoc,Married,Service,White,Female,40,1
33,Government,Bachelors,Married,White-Collar,White,Male,40,1
33,Private,Assoc,Married,Professional,White,Male,40,1
45,Private,Bachelors,Married,Professional,White,Male,42,1
45,Government,Bachelors,Married,Professional,White,Male,42,1
45,Private,Assoc,Married,Professional,White,Male,42,1
45,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
45,Government,Assoc,Married,Service,White,Male,40,1
34,Government,Bachelors,Married,Service,White,Female,25,1
34,Private,Bachelors,Married,White-Collar,White,Female,25,1
37,Private,Assoc,Married,Service,White,Female,25,1
30,Private,Assoc,Married,Service,White,Female,25,1
30,Government,Assoc,Married,White-Collar,White,Female,25,1
47,Private,Bachelors,Married,White-Collar,White,Male,45,1
48,Private,Prof-school,Married,Professional,White,Male,45,1
46,Private,Prof-school,Married,Professional,White,Male,45,1
45,Private,Bachelors,Married,Sales,White,Male,45,1
49,Private,Bachelors,Married,Sales,White,Male,45,1
39,Private,Bachelors,Married,White-Collar,White,Male,50,1
39,Private,Bachelors,Married,Sales,White,Male,50,1
39,Private,Bachelors,Married,Professional,White,Male,50,1
39,Private,Assoc,Married,White-Collar,White,Male,50,1
40,Private,Bachelors,Married,White-Collar,White,Male,50,1
32,Self-Employed,Bachelors,Married,Service,White,Male,40,1
32,Private,Bachelors,Married,Sales,White,Male,40,1
32,Private,Bachelors,Married,Professional,White,Male,40,1
32,Government,Bachelors,Married,Service,White,Male,40,1
32,Private,Bachelors,Married,White-Collar,White,Male,40,1
38,Private,Masters,Married,White-Collar,White,Male,60,1
38,Self-Employed,Masters,Married,Sales,White,Male,60,1
38,Private,Bachelors,Married,White-Collar,White,Male,60,1
38,Government,Prof-school,Married,Blue-Collar,White,Male,60,1
38,Private,Prof-school,Married,White-Collar,White,Male,60,1
45,Government,Bachelors,Married,White-Collar,White,Male,50,1
45,Self-Employed,Bachelors,Married,White-Collar,White,Male,50,1
45,Government,Masters,Married,White-Collar,White,Male,50,1
45,Government,Doctorate,Married,White-Collar,White,Male,50,1
45,Private,Bachelors,Married,White-Collar,White,Male,50,1
28,Private,Bachelors,Married,Sales,White,Male,40,1
28,Private,Bachelors,Married,White-Collar,White,Male,40,1
28,Private,Bachelors,Married,Professional,White,Male,40,1
29,Private,Bachelors,Married,Sales,White,Male,40,1
51,Government,Masters,Married,Professional,White,Male,60,1
51,Private,Masters,Married,Professional,White,Male,60,1
51,Government,Masters,Widowed,Professional,White,Male,60,1
50,Government,Masters,Married,Professional,White,Male,60,1
51,Self-Employed,Prof-school,Married,Professional,White,Male,60,1
30,Government,Bachelors,Married,Professional,White,Male,40,1
30,Other/Unknown,Bachelors,Married,Professional,White,Male,40,1
30,Government,Bachelors,Married,Professional,Other,Male,40,1
30,Government,Assoc,Married,Professional,Other,Male,40,1
30,Government,Masters,Married,Sales,Other,Male,40,1
47,Private,Masters,Married,White-Collar,White,Male,50,1
47,Private,Bachelors,Married,White-Collar,White,Male,50,1
47,Private,Assoc,Married,White-Collar,White,Male,50,1
47,Private,Doctorate,Married,White-Collar,White,Male,50,1
47,Private,Bachelors,Married,Professional,White,Male,50,1
48,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
48,Government,Bachelors,Married,White-Collar,White,Male,40,1
48,Self-Employed,Bachelors,Married,White-Collar,Other,Male,40,1
48,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
48,Private,Bachelors,Married,White-Collar,White,Male,40,1
46,Government,Bachelors,Married,White-Collar,White,Male,40,1
46,Private,Bachelors,Married,White-Collar,White,Male,40,1
46,Government,Bachelors,Married,White-Collar,Other,Male,40,1
46,Government,Bachelors,Married,Service,White,Male,40,1
46,Government,Bachelors,Married,Professional,White,Male,40,1
45,Private,Bachelors,Married,Sales,White,Male,55,1
45,Private,Bachelors,Married,Professional,White,Male,55,1
45,Private,Bachelors,Married,White-Collar,White,Male,55,1
46,Private,Bachelors,Married,Sales,White,Male,55,1
43,Private,Bachelors,Married,Sales,White,Male,55,1
17,Private,Prof-school,Married,Professional,White,Female,40,1
41,Private,Bachelors,Married,Professional,White,Male,40,1
41,Government,Bachelors,Married,Professional,White,Female,40,1
41,Private,Bachelors,Married,White-Collar,White,Male,40,1
41,Government,Bachelors,Married,Professional,Other,Female,40,1
46,Private,Masters,Married,Professional,White,Female,22,1
49,Private,Bachelors,Married,Professional,White,Female,20,1
45,Private,Assoc,Married,Professional,White,Male,24,1
42,Private,Bachelors,Married,Professional,White,Male,21,1
49,Private,Bachelors,Married,Sales,White,Male,26,1
29,Private,Bachelors,Married,White-Collar,White,Male,50,1
29,Private,Prof-school,Married,Professional,White,Male,50,1
29,Private,Bachelors,Married,White-Collar,White,Female,50,1
29,Private,Bachelors,Married,Professional,White,Male,50,1
29,Private,Assoc,Married,Professional,White,Male,50,1
24,Self-Employed,HS-grad,Married,White-Collar,White,Female,40,1
24,Private,Prof-school,Married,White-Collar,White,Female,40,1
24,Private,Bachelors,Married,White-Collar,White,Female,40,1
23,Government,Assoc,Married,White-Collar,White,Male,40,1
24,Private,Bachelors,Married,Professional,White,Female,40,1
45,Other/Unknown,Prof-school,Divorced,Professional,White,Male,36,1
45,Government,Prof-school,Divorced,Professional,Other,Male,36,1
45,Other/Unknown,Prof-school,Married,Professional,White,Male,36,1
45,Self-Employed,Prof-school,Married,Professional,White,Male,35,1
45,Private,Masters,Married,Professional,White,Male,36,1
35,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
35,Private,Bachelors,Married,White-Collar,White,Male,40,1
35,Private,Bachelors,Married,Sales,White,Male,40,1
35,Private,Assoc,Married,White-Collar,White,Male,40,1
35,Private,Prof-school,Married,Professional,Other,Male,40,1
42,Private,Bachelors,Married,Professional,White,Male,44,1
40,Private,Bachelors,Married,Professional,White,Male,45,1
40,Private,Bachelors,Married,Professional,White,Male,46,1
40,Private,Assoc,Married,White-Collar,White,Male,44,1
38,Private,Bachelors,Married,Sales,White,Male,44,1
40,Government,Bachelors,Married,White-Collar,White,Female,20,1
34,Government,Bachelors,Married,White-Collar,White,Male,20,1
39,Government,Assoc,Married,White-Collar,White,Female,20,1
32,Government,Bachelors,Married,Service,White,Female,20,1
31,Self-Employed,Bachelors,Married,White-Collar,White,Female,20,1
58,Government,HS-grad,Married,White-Collar,Other,Male,40,1
58,Government,Bachelors,Married,Professional,Other,Male,40,1
58,Government,Bachelors,Married,White-Collar,White,Male,40,1
57,Government,Bachelors,Married,White-Collar,Other,Male,40,1
58,Private,Bachelors,Married,White-Collar,White,Male,40,1
30,Private,Bachelors,Married,Professional,White,Male,35,1
30,Private,Assoc,Married,Professional,White,Male,35,1
31,Private,Bachelors,Married,Professional,White,Male,35,1
30,Private,Bachelors,Married,Professional,White,Male,40,1
29,Private,Bachelors,Married,Professional,White,Female,35,1
35,Private,Bachelors,Married,White-Collar,Other,Male,38,1
34,Private,Masters,Married,White-Collar,White,Male,38,1
35,Private,Doctorate,Married,White-Collar,White,Male,40,1
35,Private,Assoc,Married,White-Collar,White,Male,40,1
35,Private,Bachelors,Married,White-Collar,White,Male,40,1
53,Private,Bachelors,Married,White-Collar,Other,Male,40,1
53,Private,Bachelors,Married,Professional,White,Male,40,1
52,Private,Bachelors,Married,Professional,Other,Male,40,1
53,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
53,Private,Bachelors,Married,White-Collar,White,Male,40,1
58,Private,Assoc,Married,White-Collar,White,Male,60,1
57,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
60,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
56,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
55,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
46,Self-Employed,Assoc,Married,White-Collar,White,Male,60,1
46,Self-Employed,Prof-school,Married,Professional,White,Male,60,1
46,Private,Doctorate,Married,White-Collar,White,Male,60,1
46,Private,Masters,Married,White-Collar,White,Male,60,1
46,Private,Bachelors,Married,White-Collar,White,Male,60,1
50,Self-Employed,Prof-school,Married,Professional,White,Male,45,1
50,Government,Bachelors,Married,Professional,White,Male,45,1
17,Self-Employed,Bachelors,Married,Professional,White,Male,45,1
50,Government,Doctorate,Married,Professional,White,Male,45,1
50,Private,Masters,Married,Professional,White,Male,45,1
35,Government,Bachelors,Married,White-Collar,White,Male,40,1
35,Private,Bachelors,Married,White-Collar,White,Male,40,1
35,Government,Bachelors,Widowed,White-Collar,White,Male,40,1
35,Government,Bachelors,Married,Professional,White,Male,40,1
35,Private,Assoc,Married,White-Collar,White,Male,40,1
51,Self-Employed,Bachelors,Married,White-Collar,White,Male,25,1
48,Self-Employed,Bachelors,Married,White-Collar,White,Female,25,1
56,Self-Employed,Masters,Married,White-Collar,White,Male,25,1
56,Self-Employed,Bachelors,Married,White-Collar,White,Male,20,1
57,Self-Employed,Bachelors,Married,White-Collar,White,Male,20,1
41,Self-Employed,Masters,Married,White-Collar,White,Male,70,1
41,Self-Employed,Bachelors,Married,White-Collar,White,Male,70,1
40,Self-Employed,Prof-school,Married,Professional,White,Male,70,1
43,Self-Employed,Doctorate,Married,Professional,White,Female,70,1
44,Self-Employed,Prof-school,Married,Professional,White,Male,70,1
34,Private,Bachelors,Married,Professional,White,Male,40,1
34,Private,Bachelors,Widowed,Professional,White,Male,40,1
34,Private,Bachelors,Married,Sales,White,Male,40,1
34,Private,Bachelors,Married,Professional,White,Female,40,1
34,Private,Bachelors,Married,White-Collar,White,Male,40,1
48,Government,Bachelors,Married,Professional,White,Male,40,1
48,Private,Bachelors,Married,Professional,White,Male,40,1
48,Government,Bachelors,Married,White-Collar,White,Male,40,1
48,Self-Employed,Bachelors,Married,Professional,White,Male,40,1
49,Government,Bachelors,Married,Professional,White,Male,40,1
38,Government,Masters,Married,White-Collar,White,Male,70,1
37,Self-Employed,Masters,Married,White-Collar,White,Male,70,1
35,Private,Bachelors,Married,White-Collar,White,Male,70,1
38,Self-Employed,Masters,Married,White-Collar,White,Male,70,1
34,Private,Bachelors,Married,White-Collar,White,Male,70,1
49,Private,Prof-school,Married,Professional,White,Male,45,1
49,Private,Bachelors,Married,Professional,White,Male,45,1
48,Private,Assoc,Married,Professional,White,Male,45,1
49,Other/Unknown,Bachelors,Married,Professional,White,Male,45,1
49,Government,Masters,Married,Professional,White,Male,45,1
34,Private,Bachelors,Married,White-Collar,White,Male,50,1
34,Private,Prof-school,Married,White-Collar,White,Male,50,1
34,Private,Bachelors,Married,White-Collar,White,Female,50,1
34,Private,Bachelors,Married,Sales,White,Male,50,1
34,Private,Bachelors,Married,Professional,White,Male,50,1
32,Private,Bachelors,Married,White-Collar,White,Female,40,1
32,Private,Bachelors,Married,White-Collar,White,Male,40,1
32,Private,Bachelors,Married,Sales,White,Male,40,1
32,Private,Assoc,Married,Professional,White,Female,40,1
32,Private,Bachelors,Married,Professional,White,Male,40,1
17,Government,Masters,Married,Professional,Other,Female,40,1
17,Government,Masters,Married,Other/Unknown,Other,Female,40,1
17,Government,Masters,Married,White-Collar,Other,Female,40,1
52,Private,Bachelors,Married,Professional,Other,Male,40,1
52,Government,Bachelors,Married,Service,Other,Male,40,1
38,Government,Masters,Married,White-Collar,White,Male,70,1
33,Government,Masters,Married,White-Collar,White,Male,70,1
37,Self-Employed,Masters,Married,White-Collar,White,Male,70,1
35,Private,Bachelors,Married,White-Collar,White,Male,70,1
38,Self-Employed,Masters,Married,White-Collar,White,Male,70,1
35,Private,Bachelors,Married,White-Collar,White,Male,60,1
35,Private,Bachelors,Married,White-Collar,White,Male,55,1
35,Private,Doctorate,Married,Professional,White,Male,60,1
35,Private,Bachelors,Married,Sales,White,Male,60,1
35,Private,Bachelors,Married,Professional,White,Male,60,1
31,Private,Assoc,Married,White-Collar,White,Male,40,1
31,Private,Bachelors,Married,White-Collar,White,Male,40,1
31,Private,Assoc,Married,Professional,White,Male,40,1
31,Government,Bachelors,Married,White-Collar,White,Male,40,1
31,Private,Bachelors,Married,Sales,White,Male,40,1
48,Private,Bachelors,Married,White-Collar,White,Male,40,1
48,Government,Bachelors,Married,White-Collar,White,Male,40,1
48,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
48,Private,Bachelors,Married,White-Collar,Other,Male,40,1
48,Private,Bachelors,Married,Sales,White,Male,40,1
28,Private,Bachelors,Married,White-Collar,White,Male,60,1
27,Private,Bachelors,Married,Sales,White,Male,60,1
31,Private,Bachelors,Married,Sales,White,Male,60,1
32,Private,Bachelors,Married,Sales,White,Male,60,1
28,Self-Employed,Bachelors,Married,White-Collar,White,Male,60,1
55,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
55,Private,Bachelors,Married,White-Collar,White,Male,40,1
55,Private,Assoc,Married,White-Collar,White,Male,40,1
55,Government,Bachelors,Married,Professional,White,Male,40,1
55,Private,Doctorate,Married,White-Collar,White,Male,40,1
50,Private,Bachelors,Married,Professional,White,Male,40,1
50,Private,Bachelors,Married,White-Collar,White,Male,40,1
50,Private,Bachelors,Married,Professional,White,Female,40,1
50,Government,Bachelors,Married,Professional,White,Male,40,1
50,Private,Bachelors,Married,Sales,White,Male,40,1
52,Private,Bachelors,Married,Professional,White,Male,40,1
52,Private,Assoc,Married,Professional,White,Male,40,1
52,Private,Masters,Married,Sales,White,Male,40,1
52,Private,Assoc,Married,White-Collar,White,Male,40,1
52,Private,Bachelors,Married,Sales,White,Male,40,1
38,Private,Bachelors,Married,Sales,White,Male,70,1
41,Self-Employed,Bachelors,Married,White-Collar,White,Male,70,1
39,Private,Bachelors,Married,White-Collar,White,Male,70,1
38,Private,Bachelors,Married,White-Collar,White,Male,70,1
38,Private,Bachelors,Married,Professional,White,Male,70,1
47,Private,Bachelors,Married,White-Collar,White,Male,40,1
47,Private,Assoc,Married,White-Collar,White,Male,40,1
17,Private,Masters,Married,White-Collar,White,Male,40,1
47,Private,Assoc,Married,Professional,White,Male,40,1
47,Government,Bachelors,Married,White-Collar,White,Male,40,1
49,Self-Employed,Bachelors,Married,White-Collar,White,Male,50,1
49,Private,Bachelors,Married,Sales,White,Male,50,1
50,Self-Employed,Bachelors,Married,Sales,White,Male,50,1
48,Self-Employed,Bachelors,Married,Sales,White,Male,50,1
49,Self-Employed,Masters,Married,White-Collar,White,Male,50,1
32,Private,Bachelors,Married,Professional,Other,Male,40,1
32,Self-Employed,Bachelors,Married,Professional,Other,Male,40,1
32,Private,Bachelors,Married,White-Collar,Other,Male,40,1
32,Private,Bachelors,Married,Sales,Other,Male,40,1
32,Private,Bachelors,Married,Professional,White,Male,40,1
51,Self-Employed,Assoc,Married,Sales,White,Male,40,1
51,Self-Employed,Bachelors,Married,White-Collar,White,Male,40,1
51,Self-Employed,Assoc,Married,White-Collar,White,Male,40,1
51,Private,Bachelors,Married,Sales,White,Male,40,1
50,Self-Employed,Bachelors,Married,Sales,White,Male,40,1
46,Private,Masters,Married,White-Collar,White,Male,40,1
46,Government,Bachelors,Married,White-Collar,White,Male,40,1
46,Government,Bachelors,Married,Service,White,Male,40,1
46,Government,Bachelors,Married,Other/Unknown,White,Female,40,1
46,Government,Masters,Married,Service,Other,Male,40,1
23,Other/Unknown,Bachelors,Married,Professional,White,Male,20,1
22,Government,Bachelors,Married,Service,White,Male,20,1
