employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
6.0,23.0,82062.4,B,29.5,debt,MORTGAGE,WI,0.978
3.0,13.0,288112.6,B,15.8,debt,MORTGAGE,WI,0.965
1.0,3.0,41121.6,C,3.7,educational,OTHER,CA,0.961
1.0,14.0,4080.0,C,16.4,debt,MORTGAGE,AK,0.973
0.0,10.0,107800.7,C,10.8,debt,MORTGAGE,CA,0.969
4.0,25.0,35519.8,C,30.8,debt,MORTGAGE,CA,0.983
1.0,15.0,258167.9,C,17.4,debt,MORTGAGE,CA,0.973
0.0,2.0,10568.2,A,3.0,educational,MORTGAGE,AK,0.995
8.0,2.0,10618.3,C,45.9,debt,RENT,NJ,0.963
2.0,2.0,4080.0,C,10.2,debt,RENT,NJ,0.94
4.0,2.0,96081.7,C,22.1,educational,MORTGAGE,NJ,0.999
2.0,4.0,248601.5,C,11.6,debt,RENT,NJ,0.941
1.0,6.0,4080.0,A,8.1,educational,MORTGAGE,AK,0.996
4.0,19.0,53760.8,D,26.5,debt,RENT,NY,0.919
0.0,2.0,4237.4,D,3.0,debt,RENT,NY,0.865
3.0,12.0,4080.0,D,17.3,debt,RENT,NY,0.91
1.0,5.0,190813.4,D,9.0,debt,RENT,NY,0.885
1.0,7.0,15256.8,B,7.8,debt,MORTGAGE,AK,0.959
7.0,7.0,40577.6,A,38.4,purchase,OWN,NH,0.888
1.0,34.0,41567.3,A,6.1,purchase,OWN,NH,0.827
1.0,2.0,130110.8,A,3.5,purchase,OWN,NH,0.811
0.0,12.0,4080.0,A,12.6,purchase,OWN,NH,0.83
0.0,2.0,15479.4,D,3.3,debt,MORTGAGE,NC,0.976
5.0,10.0,100329.7,D,20.9,educational,OTHER,AK,0.986
4.0,8.0,4080.0,D,18.6,debt,MORTGAGE,NC,0.986
8.0,20.0,114677.7,D,34.3,debt,MORTGAGE,NC,0.989
5.0,9.0,298867.7,D,19.2,debt,MORTGAGE,NC,0.986
2.0,4.0,149601.2,A,13.4,purchase,MORTGAGE,MD,0.977
2.0,17.0,4080.0,A,16.1,purchase,MORTGAGE,AK,0.983
5.0,30.0,60011.5,A,29.5,purchase,MORTGAGE,MD,0.984
0.0,19.0,136023.1,A,3.0,purchase,MORTGAGE,MD,0.974
2.0,18.0,321821.1,A,14.2,purchase,MORTGAGE,MD,0.979
6.0,9.0,91343.2,B,5.8,debt,MORTGAGE,OR,0.983
10.0,9.0,65184.0,A,28.8,educational,OTHER,OR,0.978
10.0,2.0,4080.0,B,25.0,debt,MORTGAGE,OR,0.989
10.0,21.0,96888.2,B,44.3,debt,MORTGAGE,OR,0.991
10.0,9.0,217511.6,B,28.9,debt,MORTGAGE,OR,0.989
1.0,8.0,54557.7,A,9.5,educational,OTHER,AK,0.961
1.0,12.0,4080.0,B,15.0,debt,MORTGAGE,MO,0.979
0.0,2.0,82158.9,B,3.0,debt,MORTGAGE,MO,0.971
4.0,22.0,44518.5,B,28.3,debt,MORTGAGE,MO,0.986
1.0,8.0,252758.8,B,10.0,debt,MORTGAGE,MO,0.977
1.0,4.0,167530.2,A,6.1,debt,MORTGAGE,IL,0.959
10.0,10.0,175513.4,C,16.5,debt,MORTGAGE,IL,0.982
1.0,9.0,4080.0,C,14.6,debt,MORTGAGE,IL,0.974
1.0,14.0,124655.4,C,21.1,educational,OTHER,IL,0.967
0.0,9.0,356271.6,C,14.6,debt,MORTGAGE,IL,0.973
6.0,7.0,243369.4,C,3.9,purchase,MORTGAGE,GA,0.981
10.0,18.0,227532.8,C,36.9,purchase,MORTGAGE,GA,0.988
10.0,7.0,52126.3,C,22.5,purchase,MORTGAGE,GA,0.987
10.0,2.0,188364.9,C,21.5,debt,OTHER,GA,0.812
10.0,7.0,394373.5,C,22.6,purchase,MORTGAGE,GA,0.986
1.0,7.0,80380.9,D,7.5,debt,MORTGAGE,AK,0.979
10.0,11.0,36578.1,A,14.7,purchase,RENT,OR,0.893
4.0,2.0,4080.0,D,19.7,purchase,RENT,OR,0.937
5.0,23.0,13391.4,D,36.5,purchase,RENT,OR,0.948
5.0,7.0,216344.9,D,15.9,purchase,RENT,OR,0.937
2.0,5.0,248554.0,B,6.4,debt,MORTGAGE,NJ,0.994
2.0,20.0,283709.2,B,35.3,debt,MORTGAGE,NJ,0.995
10.0,9.0,364491.5,A,20.5,debt,MORTGAGE,AK,0.981
0.0,10.0,379156.3,B,21.6,educational,OTHER,NJ,0.992
2.0,8.0,502998.2,B,19.0,debt,MORTGAGE,NJ,0.994
0.0,7.0,53949.0,E,7.4,small_business,OTHER,WI,0.847
7.0,10.0,4080.0,B,11.8,debt,RENT,WI,0.762
7.0,2.0,52490.9,B,3.0,debt,RENT,MO,0.849
10.0,22.0,35184.7,B,27.5,debt,RENT,WI,0.827
7.0,7.0,184105.6,B,8.3,debt,RENT,WI,0.75
6.0,6.0,101739.1,A,7.3,purchase,MORTGAGE,NY,0.986
10.0,23.0,4080.0,A,17.7,debt,OTHER,NY,0.748
10.0,33.0,63661.9,A,31.8,purchase,MORTGAGE,NY,0.991
10.0,18.0,133816.9,A,11.6,purchase,MORTGAGE,NY,0.989
10.0,22.0,271142.5,A,17.5,purchase,MORTGAGE,NY,0.989
0.0,10.0,117312.4,A,7.3,educational,MORTGAGE,AK,0.996
10.0,13.0,4080.0,B,7.6,debt,RENT,OR,0.872
10.0,2.0,13369.9,B,3.0,debt,RENT,OR,0.858
10.0,25.0,47294.5,B,27.6,debt,RENT,OR,0.904
10.0,10.0,244910.6,B,7.2,debt,RENT,OR,0.869
5.0,3.0,96466.3,A,13.4,debt,MORTGAGE,AZ,0.97
10.0,15.0,4080.0,A,13.3,debt,MORTGAGE,AK,0.981
10.0,27.0,74188.0,A,29.7,debt,MORTGAGE,AZ,0.981
10.0,9.0,136119.0,A,3.0,debt,MORTGAGE,AZ,0.975
10.0,16.0,428249.9,A,14.6,debt,MORTGAGE,AZ,0.977
1.0,2.0,37261.7,B,3.6,debt,MORTGAGE,CT,0.973
5.0,11.0,4080.0,B,24.2,debt,MORTGAGE,AK,0.977
4.0,6.0,112080.1,B,18.3,debt,MORTGAGE,CT,0.984
8.0,22.0,14836.0,B,38.6,debt,MORTGAGE,CT,0.989
5.0,12.0,269415.9,B,25.1,debt,MORTGAGE,CT,0.986
1.0,6.0,33855.0,E,9.3,purchase,OTHER,CA,0.911
0.0,11.0,4080.0,A,3.0,debt,RENT,CA,0.737
10.0,2.0,69277.5,A,15.5,debt,RENT,IN,0.874
1.0,20.0,98982.7,A,26.8,debt,RENT,CA,0.797
1.0,7.0,223416.2,A,9.1,debt,RENT,CA,0.751
0.0,4.0,89923.2,A,3.0,small_business,RENT,NV,0.783
2.0,2.0,4080.0,E,19.8,small_business,RENT,NV,0.904
5.0,16.0,130073.8,E,35.1,small_business,RENT,NV,0.925
2.0,6.0,132162.1,E,22.4,debt,MORTGAGE,NV,0.987
2.0,4.0,286083.7,E,20.1,small_business,RENT,NV,0.905
0.0,2.0,81365.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,181215.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,335465.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,531090.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,3.0,49800.3,A,4.3,debt,RENT,MO,0.754
5.0,18.0,105480.8,B,17.4,educational,MORTGAGE,AK,0.997
10.0,16.0,4080.0,A,16.6,debt,RENT,MO,0.861
5.0,30.0,65041.1,A,34.4,debt,RENT,MO,0.843
5.0,17.0,206646.1,A,18.8,debt,RENT,MO,0.828
0.0,2.0,439080.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,TN,0.496
0.0,2.0,245841.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,129555.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,322951.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,72916.9,B,3.0,debt,RENT,FL,0.462
0.0,2.0,519597.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,169949.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,109737.8,B,3.0,debt,RENT,FL,0.462
0.0,2.0,38519.0,A,3.0,small_business,OWN,TN,0.481
0.0,2.0,430611.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,233660.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,218882.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,102687.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,565597.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,372471.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,332886.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529667.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,210775.8,B,3.0,debt,RENT,FL,0.463
0.0,2.0,114803.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529538.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,363229.4,B,3.0,debt,RENT,FL,0.464
0.0,2.0,115391.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,243272.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,334300.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,182087.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529285.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,79402.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,81878.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,182485.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529539.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,332681.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,129754.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,248964.5,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,412896.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,221018.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,304884.0,B,3.0,debt,RENT,FL,0.464
0.0,2.0,3272700.8,B,3.0,debt,RENT,FL,0.484
0.0,2.0,640485.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,TN,0.496
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,428265.8,B,3.0,debt,RENT,FL,0.464
0.0,2.0,128550.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,277661.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,182080.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80106.9,B,3.0,debt,RENT,FL,0.462
0.0,2.0,334359.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529566.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
1.0,3.0,4080.0,B,4.6,small_business,RENT,FL,0.451
1.0,3.0,4080.0,B,5.1,small_business,RENT,FL,0.452
1.0,4.0,4080.0,B,5.7,small_business,RENT,FL,0.456
1.0,4.0,4080.0,B,6.2,small_business,RENT,FL,0.458
1.0,9.0,393631.4,B,12.2,small_business,RENT,FL,0.489
0.0,2.0,530000.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,333980.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80608.7,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,181281.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,302322.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,192975.1,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,79550.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,502864.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,180120.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,85551.5,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,532857.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,336883.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80780.6,B,3.0,debt,RENT,FL,0.462
0.0,2.0,529201.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,180906.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,333098.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,243143.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,129231.3,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,debt,RENT,TN,0.496
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,438471.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,41496.1,A,3.0,small_business,OWN,TN,0.481
0.0,2.0,140950.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,490801.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,295152.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,354357.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,202312.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,549307.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,74495.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,220027.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,340473.1,B,3.0,debt,RENT,FL,0.464
0.0,2.0,101049.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,505605.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,341888.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,190499.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,537604.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,85614.4,B,3.0,debt,RENT,FL,0.462
0.0,2.0,394530.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,114198.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,589022.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,237985.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,A,3.0,small_business,OWN,TN,0.481
0.0,2.0,228751.0,B,3.0,debt,RENT,FL,0.463
0.0,2.0,396343.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,104236.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,473774.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,TN,0.496
0.0,2.0,281456.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,132223.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,121615.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,272467.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,464777.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,81192.7,B,3.0,debt,RENT,FL,0.462
0.0,2.0,529817.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,182037.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,334444.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,12.0,23561.3,B,3.0,debt,RENT,FL,0.482
0.0,14.0,129730.1,B,7.2,debt,RENT,FL,0.5
0.0,2.0,212271.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,131822.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,248697.1,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,412741.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,63460.8,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,164683.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,358344.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,debt,RENT,FL,0.495
0.0,2.0,106182.8,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,228826.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,423267.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,334393.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529683.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80988.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,180105.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,115230.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,238859.3,B,3.0,small_business,RENT,FL,0.432
0.0,4.0,376939.2,B,3.0,small_business,RENT,FL,0.437
0.0,2.0,565931.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,debt,RENT,FL,0.495
0.0,2.0,107326.7,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,423544.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,228572.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,331452.3,B,3.0,debt,RENT,FL,0.464
0.0,2.0,211882.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,92116.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,498389.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,243707.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,114765.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,360479.6,B,3.0,debt,RENT,FL,0.464
0.0,2.0,530307.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,130935.7,B,3.0,debt,RENT,FL,0.462
0.0,2.0,417593.6,B,3.0,debt,RENT,FL,0.464
0.0,2.0,258710.5,B,3.0,small_business,RENT,FL,0.432
0.0,11.0,72439.6,B,3.0,small_business,RENT,FL,0.453
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,111777.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,585452.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,239523.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,389749.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,184945.9,B,3.0,debt,RENT,FL,0.463
0.0,2.0,79160.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,306539.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,502878.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,249796.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,134431.6,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,442171.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,180369.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,81237.1,B,3.0,debt,RENT,FL,0.462
0.0,2.0,333419.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529523.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,344290.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,189973.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,85673.3,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,504788.3,B,3.0,debt,RENT,FL,0.465
0.0,2.0,307307.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,186587.9,B,3.0,debt,RENT,FL,0.463
0.0,2.0,79289.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,502170.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,334318.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529306.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,180863.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,81041.5,B,3.0,debt,RENT,FL,0.462
0.0,2.0,469527.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,127788.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,277601.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,114702.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,588097.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,392724.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,241545.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,246892.1,B,3.0,debt,RENT,FL,0.463
0.0,2.0,1577850.0,B,3.0,small_business,RENT,FL,0.437
0.0,2.0,415285.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,131524.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,504798.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,186494.5,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,309749.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,84989.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,80507.8,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,335793.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,181397.7,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,529821.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,210157.3,B,3.0,debt,RENT,FL,0.463
0.0,2.0,334026.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,114911.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,530206.1,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,529434.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,80435.9,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,180526.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,335256.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,65030.1,A,3.0,small_business,OWN,TN,0.482
0.0,2.0,335640.5,B,3.0,debt,RENT,FL,0.464
0.0,2.0,174829.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,4080.0,F,3.0,small_business,RENT,FL,0.473
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,122759.0,B,3.0,small_business,RENT,FL,0.432
0.0,8.0,225561.1,B,3.0,debt,RENT,FL,0.475
0.0,2.0,366820.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,F,3.0,debt,RENT,FL,0.495
0.0,2.0,2901266.5,B,3.0,debt,RENT,FL,0.486
0.0,2.0,3873609.8,B,3.0,small_business,RENT,FL,0.466
0.0,30.0,4080.0,B,3.0,small_business,RENT,FL,0.499
0.0,2.0,262558.3,B,3.0,small_business,RENT,FL,0.432
1.0,3.0,4080.0,B,4.6,small_business,RENT,FL,0.451
1.0,3.0,4080.0,B,5.1,small_business,RENT,FL,0.452
1.0,4.0,4080.0,B,5.7,small_business,RENT,FL,0.456
1.0,4.0,4080.0,B,6.2,small_business,RENT,FL,0.458
1.0,9.0,393631.4,B,12.2,small_business,RENT,FL,0.489
0.0,2.0,240598.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,399275.3,B,3.0,debt,RENT,FL,0.464
0.0,2.0,1117329.1,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,87826.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,183111.6,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,305723.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,504343.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,79572.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,502474.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,185099.0,B,3.0,debt,RENT,FL,0.463
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,79011.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,308953.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,307241.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,186017.1,B,3.0,debt,RENT,FL,0.463
0.0,2.0,80610.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,502076.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,2.0,182631.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,530224.2,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,80386.1,B,3.0,debt,RENT,FL,0.462
0.0,2.0,334261.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
