age,workclass,education,marital_status,occupation,race,gender,hours_per_week,income
53.0,Private,Some-college,Single,White-Collar,White,Male,39.0,0.269
52.0,Private,Doctorate,Married,Professional,White,Female,40.0,0.284
90.0,Private,Assoc,Single,Professional,White,Male,41.0,0.247
50.0,Other/Unknown,Doctorate,Single,Professional,White,Male,55.0,0.217
18.0,Private,Assoc,Married,Blue-Collar,White,Male,2.0,0.15
55.0,Other/Unknown,Assoc,Separated,Blue-Collar,Other,Female,20.0,0.02
51.0,Private,Assoc,Married,Blue-Collar,White,Male,15.0,0.141
55.0,Private,School,Divorced,White-Collar,White,Male,21.0,0.186
66.0,Private,Assoc,Married,Blue-Collar,White,Male,36.0,0.144
22.0,Private,Some-college,Single,White-Collar,White,Male,12.0,0.277
17.0,Private,Some-college,Married,Service,White,Male,25.0,0.273
72.0,Private,Some-college,Single,Blue-Collar,White,Male,25.0,0.377
21.0,Private,Assoc,Single,Blue-Collar,Other,Female,24.0,0.152
21.0,Other/Unknown,Some-college,Single,Blue-Collar,White,Male,40.0,0.19
17.0,Private,HS-grad,Married,White-Collar,White,Female,35.0,0.352
58.0,Other/Unknown,HS-grad,Married,White-Collar,White,Male,41.0,0.099
60.0,Private,Some-college,Divorced,Service,Other,Female,41.0,0.184
90.0,Private,Doctorate,Married,White-Collar,White,Female,40.0,0.201
59.0,Private,HS-grad,Married,White-Collar,White,Female,56.0,0.366
22.0,Private,School,Single,Service,White,Male,21.0,0.269
23.0,Private,Assoc,Married,Service,Other,Male,35.0,0.16
17.0,Other/Unknown,HS-grad,Single,White-Collar,White,Female,32.0,0.209
28.0,Private,Masters,Single,Service,White,Male,37.0,0.303
67.0,Other/Unknown,HS-grad,Single,Service,White,Male,37.0,0.263
27.0,Private,School,Married,Blue-Collar,White,Male,24.0,0.264
83.0,Private,School,Married,Blue-Collar,White,Male,42.0,0.228
17.0,Private,Assoc,Divorced,Blue-Collar,Other,Male,43.0,0.135
30.0,Private,School,Married,White-Collar,White,Male,44.0,0.186
29.0,Private,School,Married,Blue-Collar,White,Male,61.0,0.281
34.0,Self-Employed,Some-college,Married,Service,Other,Male,29.0,0.34
35.0,Self-Employed,School,Married,Service,White,Female,42.0,0.267
17.0,Other/Unknown,Some-college,Widowed,Service,White,Male,39.0,0.12
69.0,Self-Employed,Some-college,Married,White-Collar,White,Male,39.0,0.281
34.0,Self-Employed,Some-college,Married,Service,White,Male,56.0,0.396
38.0,Private,Some-college,Separated,Blue-Collar,White,Male,39.0,0.355
17.0,Other/Unknown,Some-college,Separated,Blue-Collar,White,Female,55.0,0.137
38.0,Private,Some-college,Married,Service,White,Male,55.0,0.28
83.0,Private,Assoc,Separated,Blue-Collar,White,Male,55.0,0.16
38.0,Other/Unknown,Some-college,Separated,Blue-Collar,White,Male,70.0,0.121
23.0,Private,Assoc,Married,Blue-Collar,White,Male,25.0,0.157
24.0,Private,Assoc,Married,Blue-Collar,Other,Female,40.0,0.129
24.0,Other/Unknown,Some-college,Married,Service,White,Male,39.0,0.09
75.0,Private,HS-grad,Married,Blue-Collar,White,Male,40.0,0.336
17.0,Other/Unknown,HS-grad,Married,Blue-Collar,White,Male,53.0,0.172
34.0,Private,HS-grad,Married,Blue-Collar,White,Male,24.0,0.37
36.0,Private,HS-grad,Married,White-Collar,Other,Male,40.0,0.365
17.0,Other/Unknown,HS-grad,Married,Blue-Collar,White,Female,41.0,0.183
34.0,Private,School,Married,Blue-Collar,White,Male,51.0,0.275
89.0,Private,HS-grad,Married,Blue-Collar,White,Male,40.0,0.324
31.0,Other/Unknown,Some-college,Single,Other/Unknown,White,Female,23.0,0.321
32.0,Other/Unknown,Some-college,Married,Other/Unknown,White,Male,40.0,0.167
20.0,Other/Unknown,Some-college,Single,Professional,Other,Female,38.0,0.125
77.0,Other/Unknown,Some-college,Single,Other/Unknown,White,Female,39.0,0.272
32.0,Other/Unknown,Some-college,Single,Other/Unknown,White,Female,57.0,0.293
29.0,Private,Assoc,Single,Blue-Collar,White,Male,34.0,0.24
29.0,Other/Unknown,Assoc,Married,Blue-Collar,White,Female,60.0,0.061
17.0,Private,Assoc,Single,Blue-Collar,White,Male,54.0,0.235
32.0,Private,Assoc,Single,Blue-Collar,Other,Male,64.0,0.23
50.0,Private,Assoc,Single,Blue-Collar,White,Male,77.0,0.203
17.0,Private,Doctorate,Divorced,Service,White,Female,41.0,0.2
59.0,Self-Employed,Assoc,Divorced,Service,Other,Female,39.0,0.114
62.0,Other/Unknown,HS-grad,Married,Service,White,Male,40.0,0.17
59.0,Private,Some-college,Divorced,White-Collar,White,Female,32.0,0.254
89.0,Private,School,Divorced,Service,White,Female,46.0,0.197
22.0,Private,Some-college,Single,White-Collar,White,Male,19.0,0.28
17.0,Other/Unknown,Some-college,Separated,Blue-Collar,White,Male,31.0,0.099
64.0,Private,Some-college,Single,Blue-Collar,White,Male,29.0,0.384
22.0,Private,Assoc,Single,Blue-Collar,Other,Female,31.0,0.155
23.0,Other/Unknown,Some-college,Single,Blue-Collar,White,Male,45.0,0.186
24.0,Private,School,Single,Service,White,Male,23.0,0.269
17.0,Private,Some-college,Married,Service,White,Male,38.0,0.281
21.0,Other/Unknown,Some-college,Single,Service,White,Female,40.0,0.227
22.0,Private,Assoc,Single,White-Collar,Other,Male,40.0,0.181
33.0,Private,Some-college,Single,Service,White,Male,54.0,0.353
48.0,Private,HS-grad,Married,Blue-Collar,White,Male,24.0,0.358
49.0,Private,Some-college,Married,Service,White,Male,40.0,0.263
18.0,Other/Unknown,HS-grad,Married,Blue-Collar,White,Female,40.0,0.184
48.0,Private,Assoc,Divorced,Blue-Collar,Other,Male,40.0,0.11
90.0,Private,HS-grad,Married,Blue-Collar,White,Male,44.0,0.324
41.0,Other/Unknown,HS-grad,Married,Blue-Collar,White,Male,27.0,0.151
55.0,Private,Assoc,Married,Service,White,Female,39.0,0.157
46.0,Private,School,Married,White-Collar,White,Male,42.0,0.18
54.0,Other/Unknown,HS-grad,Divorced,Blue-Collar,Other,Male,40.0,0.088
90.0,Private,HS-grad,Married,Blue-Collar,White,Male,46.0,0.324
37.0,Private,School,Married,Blue-Collar,White,Male,27.0,0.257
51.0,Other/Unknown,School,Married,Sales,Other,Male,40.0,0.074
51.0,Private,School,Married,White-Collar,White,Female,41.0,0.203
90.0,Private,School,Divorced,Blue-Collar,White,Male,40.0,0.238
51.0,Private,School,Married,Blue-Collar,White,Male,57.0,0.266
63.0,Private,Assoc,Widowed,White-Collar,White,Male,36.0,0.136
64.0,Other/Unknown,Masters,Single,White-Collar,White,Male,49.0,0.09
17.0,Private,Assoc,Widowed,White-Collar,White,Male,52.0,0.166
63.0,Private,HS-grad,Married,Service,Other,Male,51.0,0.344
90.0,Other/Unknown,HS-grad,Widowed,White-Collar,White,Male,59.0,0.149
19.0,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,42.0,0.296
69.0,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,61.0,0.23
20.0,Private,Some-college,Single,Service,Other,Male,60.0,0.392
17.0,Other/Unknown,School,Single,Other/Unknown,White,Male,59.0,0.229
19.0,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,79.0,0.261
57.0,Private,Bachelors,Separated,White-Collar,White,Male,28.0,0.316
55.0,Other/Unknown,Bachelors,Separated,Sales,White,Male,45.0,0.18
17.0,Private,Assoc,Separated,White-Collar,White,Male,46.0,0.132
55.0,Private,Doctorate,Married,White-Collar,Other,Male,44.0,0.248
90.0,Private,Bachelors,Separated,White-Collar,White,Male,51.0,0.31
43.0,Private,Some-college,Single,White-Collar,Other,Female,24.0,0.314
43.0,Other/Unknown,Some-college,Single,White-Collar,White,Male,40.0,0.078
17.0,Private,Some-college,Divorced,White-Collar,Other,Female,40.0,0.195
82.0,Private,Some-college,Single,White-Collar,Other,Female,39.0,0.295
43.0,Private,Some-college,Single,White-Collar,Other,Female,55.0,0.338
32.0,Government,Some-college,Married,White-Collar,White,Male,23.0,0.299
29.0,Private,Some-college,Divorced,White-Collar,White,Male,41.0,0.241
17.0,Other/Unknown,Some-college,Married,Blue-Collar,Other,Male,39.0,0.061
75.0,Government,Some-college,Married,White-Collar,White,Male,40.0,0.272
30.0,Government,Some-college,Married,White-Collar,White,Male,57.0,0.304
19.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,22.0,0.827
18.0,Self-Employed,HS-grad,Single,Sales,Other,Female,41.0,0.901
75.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,40.0,0.753
17.0,Self-Employed,Prof-school,Widowed,Blue-Collar,White,Male,40.0,0.83
18.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,57.0,0.802
29.0,Private,Prof-school,Single,Blue-Collar,White,Male,28.0,0.693
17.0,Private,Bachelors,Single,Blue-Collar,Other,Male,40.0,0.664
58.0,Private,Bachelors,Single,Other/Unknown,White,Female,39.0,0.661
28.0,Self-Employed,Bachelors,Separated,Blue-Collar,White,Male,41.0,0.729
28.0,Private,Bachelors,Single,Other/Unknown,White,Male,54.0,0.667
29.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,24.0,0.816
17.0,Private,Prof-school,Single,Blue-Collar,Other,Female,40.0,0.823
30.0,Private,HS-grad,Single,Other/Unknown,White,Male,41.0,0.663
67.0,Self-Employed,HS-grad,Separated,Blue-Collar,White,Male,40.0,0.735
29.0,Private,Prof-school,Single,Blue-Collar,White,Male,54.0,0.69
32.0,Self-Employed,Assoc,Single,Sales,White,Male,64.0,0.624
17.0,Self-Employed,HS-grad,Widowed,Sales,White,Male,80.0,0.805
32.0,Government,Bachelors,Single,Sales,White,Female,81.0,0.761
62.0,Self-Employed,Prof-school,Single,Professional,White,Male,80.0,0.838
29.0,Self-Employed,Assoc,Single,Sales,Other,Male,92.0,0.623
17.0,Government,HS-grad,Divorced,Service,White,Male,35.0,0.629
52.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Male,40.0,0.863
53.0,Government,Prof-school,Widowed,Service,Other,Male,40.0,0.804
80.0,Government,HS-grad,Divorced,Sales,White,Male,40.0,0.682
53.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,54.0,0.793
32.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,34.0,0.805
17.0,Private,HS-grad,Single,Blue-Collar,Other,Female,50.0,0.646
28.0,Government,HS-grad,Single,Other/Unknown,White,Male,49.0,0.82
68.0,Self-Employed,HS-grad,Separated,Blue-Collar,White,Male,50.0,0.734
31.0,Private,Prof-school,Single,Blue-Collar,White,Male,62.0,0.688
33.0,Self-Employed,Prof-school,Divorced,Sales,White,Male,26.0,0.838
50.0,Self-Employed,Prof-school,Divorced,Other/Unknown,Other,Female,50.0,0.789
47.0,Self-Employed,Prof-school,Divorced,Sales,White,Male,45.0,0.817
50.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,51.0,0.771
60.0,Self-Employed,Prof-school,Divorced,Sales,White,Male,66.0,0.799
26.0,Self-Employed,Some-college,Single,Sales,White,Female,10.0,0.823
25.0,Government,Some-college,Single,Sales,Other,Male,35.0,0.743
17.0,Self-Employed,Some-college,Single,Sales,White,Female,31.0,0.816
26.0,Self-Employed,Prof-school,Widowed,Other/Unknown,White,Female,35.0,0.883
35.0,Self-Employed,Some-college,Single,Sales,White,Female,51.0,0.788
29.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Female,26.0,0.817
17.0,Private,Prof-school,Single,Blue-Collar,Other,Female,41.0,0.824
29.0,Self-Employed,HS-grad,Widowed,Blue-Collar,White,Male,42.0,0.729
52.0,Government,HS-grad,Single,Other/Unknown,White,Female,42.0,0.828
29.0,Private,HS-grad,Single,Blue-Collar,Other,Female,56.0,0.641
17.0,Self-Employed,Bachelors,Single,Professional,White,Female,34.0,0.796
75.0,Self-Employed,Bachelors,Separated,Professional,White,Male,40.0,0.71
39.0,Self-Employed,Bachelors,Widowed,Sales,Other,Female,40.0,0.832
39.0,Government,Prof-school,Married,Other/Unknown,White,Female,40.0,0.787
39.0,Self-Employed,Bachelors,Married,Professional,Other,Female,53.0,0.692
29.0,Government,Bachelors,Single,Sales,White,Female,21.0,0.802
17.0,Private,Bachelors,Single,Sales,Other,Male,35.0,0.656
58.0,Private,Bachelors,Widowed,Sales,Other,Female,35.0,0.754
29.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Female,36.0,0.87
29.0,Private,Prof-school,Single,Sales,White,Female,47.0,0.75
34.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,26.0,0.809
17.0,Private,Prof-school,Single,Blue-Collar,Other,Female,40.0,0.823
35.0,Government,HS-grad,Single,Other/Unknown,White,Male,40.0,0.818
69.0,Self-Employed,HS-grad,Separated,Blue-Collar,White,Male,40.0,0.734
34.0,Private,Prof-school,Single,Blue-Collar,White,Male,52.0,0.688
24.0,Government,Bachelors,Single,Professional,White,Female,23.0,0.715
17.0,Government,Bachelors,Single,Professional,White,Male,39.0,0.678
25.0,Government,Prof-school,Single,Blue-Collar,Other,Female,40.0,0.889
25.0,Self-Employed,Bachelors,Separated,Professional,White,Female,41.0,0.793
40.0,Government,Bachelors,Single,Professional,White,Female,52.0,0.685
17.0,Government,HS-grad,Single,Blue-Collar,White,Male,33.0,0.68
46.0,Government,HS-grad,Single,Sales,White,Male,43.0,0.736
45.0,Government,Prof-school,Single,Blue-Collar,Other,Female,40.0,0.881
72.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,40.0,0.756
43.0,Government,Prof-school,Single,Blue-Collar,White,Male,56.0,0.766
22.0,Self-Employed,Bachelors,Single,Blue-Collar,Other,Female,10.0,0.757
22.0,Government,Some-college,Divorced,Other/Unknown,White,Male,1.0,0.781
17.0,Self-Employed,Some-college,Single,Professional,White,Male,12.0,0.772
52.0,Government,Prof-school,Single,Sales,White,Male,10.0,0.799
23.0,Government,Prof-school,Single,Professional,White,Male,26.0,0.76
37.0,Private,Bachelors,Married,Other/Unknown,Other,Female,32.0,0.645
18.0,Private,HS-grad,Single,Sales,Other,Female,40.0,0.768
73.0,Self-Employed,Prof-school,Married,Professional,Other,Female,39.0,0.806
37.0,Government,Bachelors,Widowed,Professional,Other,Male,40.0,0.733
37.0,Private,Prof-school,Married,Professional,Other,Female,52.0,0.696
32.0,Self-Employed,HS-grad,Single,Professional,White,Male,24.0,0.837
17.0,Self-Employed,HS-grad,Married,Professional,Other,Male,38.0,0.674
32.0,Self-Employed,HS-grad,Separated,Professional,White,Male,43.0,0.741
67.0,Self-Employed,HS-grad,Married,Other/Unknown,White,Male,41.0,0.684
30.0,Self-Employed,Prof-school,Married,Professional,White,Male,56.0,0.729
24.0,Self-Employed,HS-grad,Separated,Blue-Collar,White,Male,49.0,0.744
42.0,Self-Employed,Bachelors,Married,Blue-Collar,White,Male,59.0,0.676
71.0,Self-Employed,HS-grad,Separated,Blue-Collar,Other,Female,60.0,0.755
45.0,Self-Employed,HS-grad,Single,Other/Unknown,White,Male,60.0,0.859
44.0,Self-Employed,HS-grad,Widowed,Blue-Collar,White,Male,74.0,0.72
22.0,Private,Prof-school,Single,Sales,White,Male,5.0,0.742
25.0,Self-Employed,HS-grad,Single,Sales,White,Male,19.0,0.864
50.0,Private,Bachelors,Single,Sales,Other,Male,20.0,0.609
23.0,Private,Bachelors,Separated,Other/Unknown,White,Female,21.0,0.721
17.0,Private,Prof-school,Single,Sales,White,Male,36.0,0.757
36.0,Government,Prof-school,Widowed,White-Collar,White,Female,36.0,0.724
66.0,Government,HS-grad,Widowed,White-Collar,Other,Female,25.0,0.671
66.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,34.0,0.787
89.0,Self-Employed,HS-grad,Widowed,Sales,White,Female,35.0,0.752
66.0,Government,HS-grad,Widowed,White-Collar,White,Female,50.0,0.602
31.0,Private,HS-grad,Single,Other/Unknown,Other,Male,25.0,0.766
29.0,Private,Prof-school,Single,Blue-Collar,Other,Male,40.0,0.789
19.0,Private,HS-grad,Separated,Sales,Other,Female,40.0,0.751
59.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,41.0,0.769
28.0,Private,HS-grad,Single,Other/Unknown,Other,Male,57.0,0.797
37.0,Self-Employed,Prof-school,Married,Professional,White,Male,27.0,0.726
17.0,Private,Prof-school,Married,Professional,Other,Male,40.0,0.687
50.0,Private,Prof-school,Widowed,Professional,White,Female,36.0,0.692
37.0,Government,HS-grad,Married,Other/Unknown,White,Male,41.0,0.694
38.0,Private,Prof-school,Separated,Professional,White,Male,53.0,0.699
19.0,Self-Employed,Prof-school,Married,Professional,White,Male,61.0,0.734
65.0,Private,Prof-school,Single,Professional,Other,Male,51.0,0.793
85.0,Private,Prof-school,Separated,Professional,White,Female,60.0,0.698
67.0,Government,Prof-school,Married,Other/Unknown,White,Male,61.0,0.786
65.0,Private,Prof-school,Widowed,Professional,White,Male,72.0,0.685
43.0,Self-Employed,Bachelors,Widowed,Service,White,Female,26.0,0.658
67.0,Self-Employed,Prof-school,Widowed,Service,Other,Female,35.0,0.849
66.0,Self-Employed,Bachelors,Single,Professional,White,Male,35.0,0.746
90.0,Government,Bachelors,Separated,Service,White,Female,35.0,0.694
66.0,Self-Employed,Bachelors,Widowed,Service,White,Female,51.0,0.663
19.0,Self-Employed,Some-college,Single,Blue-Collar,White,Male,42.0,0.735
64.0,Self-Employed,Some-college,Single,Blue-Collar,White,Female,59.0,0.672
17.0,Self-Employed,Some-college,Divorced,Other/Unknown,White,Male,61.0,0.762
19.0,Government,Prof-school,Single,Blue-Collar,White,Male,60.0,0.779
19.0,Self-Employed,Some-college,Single,Blue-Collar,White,Male,75.0,0.694
21.0,Government,Prof-school,Single,White-Collar,Other,Male,8.0,0.805
17.0,Self-Employed,HS-grad,Single,White-Collar,White,Female,1.0,0.722
22.0,Government,Some-college,Divorced,Other/Unknown,White,Female,2.0,0.73
71.0,Government,Some-college,Single,Sales,White,Female,4.0,0.752
21.0,Government,Some-college,Single,Sales,White,Female,21.0,0.792
22.0,Private,HS-grad,Single,Sales,White,Male,23.0,0.637
17.0,Private,HS-grad,Single,Sales,Other,Male,41.0,0.747
47.0,Private,Prof-school,Single,Sales,White,Female,40.0,0.746
30.0,Self-Employed,HS-grad,Widowed,Sales,White,Male,39.0,0.801
23.0,Private,Prof-school,Single,Sales,White,Male,56.0,0.759
17.0,Self-Employed,HS-grad,Married,Sales,White,Male,48.0,0.671
54.0,Government,HS-grad,Single,Sales,White,Male,54.0,0.718
61.0,Self-Employed,Bachelors,Married,Other/Unknown,Other,Male,53.0,0.754
90.0,Self-Employed,HS-grad,Widowed,Sales,White,Male,51.0,0.746
63.0,Self-Employed,Prof-school,Married,Sales,White,Male,67.0,0.761
31.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Male,28.0,0.849
17.0,Self-Employed,Bachelors,Single,White-Collar,Other,Female,42.0,0.667
31.0,Self-Employed,HS-grad,Widowed,Sales,White,Male,44.0,0.799
75.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Male,43.0,0.81
29.0,Self-Employed,Prof-school,Single,White-Collar,White,Male,57.0,0.779
25.0,Private,Prof-school,Separated,Professional,White,Male,42.0,0.706
47.0,Private,Prof-school,Single,Professional,Other,Male,49.0,0.801
69.0,Private,Prof-school,Widowed,Professional,White,Female,50.0,0.688
45.0,Self-Employed,Prof-school,Married,Other/Unknown,White,Male,51.0,0.814
46.0,Private,Prof-school,Married,Professional,Other,Male,65.0,0.683
24.0,Self-Employed,Bachelors,Single,Sales,White,Female,8.0,0.864
17.0,Private,HS-grad,Single,Sales,Other,Male,19.0,0.724
23.0,Private,Bachelors,Widowed,Sales,Other,Female,22.0,0.744
52.0,Government,Bachelors,Single,Other/Unknown,White,Female,20.0,0.816
25.0,Private,Prof-school,Single,Sales,White,Female,35.0,0.749
25.0,Self-Employed,Bachelors,Married,Blue-Collar,White,Male,37.0,0.671
39.0,Self-Employed,Prof-school,Separated,Blue-Collar,White,Male,51.0,0.851
37.0,Self-Employed,Bachelors,Married,Blue-Collar,Other,Female,50.0,0.662
70.0,Self-Employed,Bachelors,Married,Other/Unknown,White,Male,50.0,0.683
37.0,Self-Employed,Bachelors,Married,Blue-Collar,White,Male,67.0,0.68
17.0,Government,Bachelors,Divorced,Other/Unknown,White,Female,35.0,0.794
49.0,Government,HS-grad,Divorced,Sales,White,Male,40.0,0.742
49.0,Government,Prof-school,Single,White-Collar,Other,Female,40.0,0.827
90.0,Government,Bachelors,Divorced,Other/Unknown,White,Female,40.0,0.745
51.0,Government,Prof-school,Divorced,White-Collar,White,Female,54.0,0.615
24.0,Self-Employed,Prof-school,Married,Professional,White,Male,37.0,0.733
42.0,Self-Employed,Prof-school,Married,Professional,Other,Female,50.0,0.805
83.0,Self-Employed,Prof-school,Widowed,Professional,White,Male,50.0,0.811
41.0,Self-Employed,Bachelors,Single,Other/Unknown,White,Male,50.0,0.838
40.0,Self-Employed,Prof-school,Married,Professional,White,Male,67.0,0.723
33.0,Private,HS-grad,Divorced,Other/Unknown,White,Male,27.0,0.697
17.0,Private,HS-grad,Widowed,Sales,White,Female,41.0,0.719
56.0,Private,Prof-school,Divorced,Professional,Other,Male,40.0,0.676
35.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,39.0,0.822
34.0,Private,Prof-school,Single,Professional,White,Male,48.0,0.692
17.0,Self-Employed,School,Single,Sales,White,Female,11.0,0.781
17.0,Government,School,Single,Other/Unknown,Other,Male,40.0,0.761
17.0,Self-Employed,School,Single,Sales,White,Female,34.0,0.778
17.0,Self-Employed,Bachelors,Separated,Professional,White,Female,41.0,0.794
26.0,Self-Employed,School,Single,Sales,White,Female,56.0,0.755
25.0,Private,Bachelors,Single,Sales,Other,Female,20.0,0.71
17.0,Private,Bachelors,Single,Sales,Other,Female,37.0,0.726
60.0,Self-Employed,Bachelors,Single,Other/Unknown,Other,Female,40.0,0.835
25.0,Private,Prof-school,Widowed,Sales,White,Male,40.0,0.787
27.0,Private,Bachelors,Single,Sales,Other,Female,58.0,0.735
32.0,Self-Employed,Bachelors,Married,Service,Other,Male,37.0,0.536
17.0,Self-Employed,HS-grad,Married,Other/Unknown,Other,Male,50.0,0.805
59.0,Self-Employed,Bachelors,Single,Service,Other,Male,50.0,0.673
32.0,Government,Bachelors,Married,Sales,Other,Female,50.0,0.801
33.0,Self-Employed,Prof-school,Married,Service,Other,Male,65.0,0.756
35.0,Self-Employed,School,Single,Blue-Collar,Other,Male,24.0,0.571
25.0,Self-Employed,Prof-school,Single,Blue-Collar,Other,Male,42.0,0.909
74.0,Self-Employed,Bachelors,Single,Blue-Collar,Other,Male,41.0,0.765
19.0,Self-Employed,School,Widowed,Other/Unknown,Other,Male,40.0,0.789
36.0,Self-Employed,School,Single,Blue-Collar,Other,Male,58.0,0.613
31.0,Government,Prof-school,Divorced,Service,Other,Male,28.0,0.708
70.0,Government,HS-grad,Divorced,Other/Unknown,Other,Male,39.0,0.771
17.0,Government,HS-grad,Widowed,Service,Other,Male,39.0,0.755
33.0,Government,HS-grad,Divorced,Sales,Other,Male,45.0,0.801
31.0,Government,HS-grad,Divorced,Service,Other,Male,59.0,0.625
23.0,Self-Employed,Some-college,Single,Sales,White,Male,29.0,0.791
61.0,Private,Prof-school,Single,Sales,White,Male,39.0,0.726
17.0,Private,Some-college,Widowed,Sales,Other,Male,40.0,0.586
23.0,Government,Some-college,Single,Other/Unknown,White,Female,41.0,0.771
23.0,Private,Prof-school,Single,Sales,White,Male,53.0,0.758
20.0,Government,HS-grad,Married,White-Collar,Other,Male,35.0,0.551
63.0,Government,Prof-school,Single,White-Collar,Other,Male,40.0,0.794
58.0,Government,HS-grad,Married,Other/Unknown,White,Male,40.0,0.671
90.0,Government,HS-grad,Widowed,Sales,Other,Female,41.0,0.856
61.0,Government,HS-grad,Married,Other/Unknown,Other,Male,57.0,0.789
27.0,Government,Some-college,Single,Other/Unknown,White,Male,3.0,0.78
27.0,Government,Bachelors,Widowed,Professional,Other,Female,16.0,0.748
55.0,Self-Employed,Some-college,Single,Sales,White,Male,16.0,0.745
17.0,Self-Employed,Some-college,Single,Professional,White,Male,15.0,0.769
27.0,Government,Prof-school,Single,Professional,White,Male,28.0,0.758
20.0,Private,HS-grad,Single,Blue-Collar,Other,Male,22.0,0.623
17.0,Private,Prof-school,Single,Blue-Collar,Other,Male,38.0,0.797
33.0,Private,HS-grad,Separated,Sales,Other,Female,39.0,0.744
21.0,Self-Employed,HS-grad,Single,Blue-Collar,White,Male,42.0,0.81
20.0,Private,HS-grad,Single,Other/Unknown,Other,Male,55.0,0.8
23.0,Private,Prof-school,Single,Service,Other,Male,63.0,0.756
45.0,Private,Prof-school,Single,Service,Other,Female,80.0,0.745
17.0,Private,HS-grad,Single,Sales,Other,Male,77.0,0.78
22.0,Self-Employed,HS-grad,Widowed,Service,Other,Male,80.0,0.772
22.0,Private,HS-grad,Single,Other/Unknown,Other,Male,97.0,0.814
40.0,Government,Bachelors,Married,Other/Unknown,White,Female,29.0,0.674
17.0,Government,Bachelors,Widowed,Professional,White,Female,40.0,0.702
40.0,Government,Prof-school,Married,Professional,White,Female,50.0,0.629
40.0,Self-Employed,Bachelors,Married,Professional,Other,Female,40.0,0.68
77.0,Government,Bachelors,Separated,Professional,White,Female,42.0,0.717
37.0,Private,Bachelors,Married,Other/Unknown,Other,Female,30.0,0.643
17.0,Private,Bachelors,Separated,Sales,Other,Female,40.0,0.756
70.0,Self-Employed,Bachelors,Married,Professional,Other,Female,39.0,0.67
36.0,Government,Bachelors,Widowed,Professional,White,Male,40.0,0.633
38.0,Private,Prof-school,Married,Professional,Other,Female,50.0,0.696
24.0,Private,Prof-school,Single,Sales,Other,Female,23.0,0.865
17.0,Private,HS-grad,Single,Sales,Other,Female,39.0,0.768
24.0,Government,Some-college,Widowed,Other/Unknown,White,Female,40.0,0.75
53.0,Self-Employed,Some-college,Single,Sales,Other,Female,42.0,0.73
25.0,Private,Prof-school,Single,Sales,Other,Female,57.0,0.869
18.0,Private,HS-grad,Separated,Other/Unknown,Other,Female,33.0,0.744
42.0,Private,Prof-school,Separated,Blue-Collar,Other,Female,39.0,0.801
83.0,Private,HS-grad,Separated,Sales,Other,Female,41.0,0.72
45.0,Self-Employed,HS-grad,Single,Blue-Collar,Other,Male,40.0,0.799
46.0,Private,HS-grad,Separated,Blue-Collar,Other,Female,57.0,0.593
22.0,Self-Employed,Prof-school,Single,Service,White,Male,26.0,0.832
17.0,Government,HS-grad,Divorced,Other/Unknown,White,Male,39.0,0.841
24.0,Government,Prof-school,Single,Service,Other,Male,41.0,0.81
55.0,Self-Employed,Some-college,Single,Other/Unknown,White,Male,40.0,0.797
23.0,Government,Some-college,Single,Sales,White,Female,48.0,0.766
41.0,Government,Some-college,Divorced,Sales,White,Female,25.0,0.745
17.0,Government,HS-grad,Divorced,Professional,White,Female,40.0,0.676
56.0,Government,Some-college,Widowed,Professional,Other,Female,40.0,0.673
41.0,Government,Some-college,Divorced,Other/Unknown,White,Female,43.0,0.711
40.0,Government,Prof-school,Divorced,Professional,White,Female,56.0,0.682
43.0,Self-Employed,HS-grad,Married,Sales,White,Male,44.0,0.618
17.0,Self-Employed,HS-grad,Married,Sales,White,Female,59.0,0.637
42.0,Self-Employed,Bachelors,Widowed,Sales,Other,Male,59.0,0.785
70.0,Self-Employed,HS-grad,Married,Other/Unknown,White,Male,59.0,0.685
41.0,Self-Employed,Prof-school,Married,Sales,White,Male,74.0,0.778
17.0,Self-Employed,HS-grad,Married,Sales,White,Male,34.0,0.675
52.0,Self-Employed,HS-grad,Single,Sales,White,Female,41.0,0.864
76.0,Self-Employed,HS-grad,Married,Sales,Other,Male,41.0,0.683
51.0,Government,Prof-school,Married,Other/Unknown,White,Male,40.0,0.79
