employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
10,8,4080.0,A,13.4,debt,MORTGAGE,VA,0.402
10,13,166316.5,A,26.6,debt,MORTGAGE,VA,0.407
10,8,77945.8,A,57.1,debt,MORTGAGE,VA,0.431
10,27,102484.1,A,12.0,debt,MORTGAGE,VA,0.407
10,44,92059.1,A,29.7,purchase,MORTGAGE,VA,0.364
10,8,116739.5,B,15.5,purchase,MORTGAGE,VA,0.417
10,13,4080.0,A,34.9,purchase,MORTGAGE,VA,0.389
10,44,94157.8,A,14.6,purchase,MORTGAGE,VA,0.365
10,20,204624.2,A,15.2,debt,MORTGAGE,VA,0.405
10,8,88236.1,A,57.1,debt,MORTGAGE,VA,0.431
0,6,54749.3,B,8.2,purchase,MORTGAGE,VT,0.399
0,11,4080.0,A,49.5,purchase,MORTGAGE,VT,0.369
10,44,4080.0,A,11.4,purchase,MORTGAGE,VA,0.365
10,18,66714.7,A,8.4,debt,MORTGAGE,VA,0.402
10,36,36295.4,A,57.1,purchase,MORTGAGE,VT,0.379
10,8,37370.3,B,21.5,purchase,MORTGAGE,VA,0.419
10,9,4080.0,A,46.6,debt,MORTGAGE,VA,0.421
10,44,25460.1,A,23.1,purchase,MORTGAGE,VA,0.363
10,28,54618.3,A,57.1,purchase,MORTGAGE,VA,0.38
10,16,176978.1,A,23.6,debt,MORTGAGE,VA,0.405
10,14,32963.1,A,18.5,purchase,MORTGAGE,VA,0.388
10,15,40977.6,A,57.1,debt,MORTGAGE,VA,0.429
10,15,179991.8,A,30.4,debt,MORTGAGE,VA,0.408
10,44,80878.5,A,41.6,purchase,MORTGAGE,VA,0.365
10,31,4080.0,A,30.2,purchase,MORTGAGE,VA,0.372
10,10,4080.0,A,10.6,debt,MORTGAGE,VA,0.4
10,19,186918.8,A,14.8,debt,MORTGAGE,VA,0.404
10,21,86228.7,A,57.1,purchase,MORTGAGE,VA,0.388
10,44,40032.9,A,11.0,purchase,MORTGAGE,VA,0.365
10,9,4080.0,A,43.7,debt,MORTGAGE,VA,0.419
0,6,73141.9,B,13.3,purchase,MORTGAGE,VT,0.397
0,16,46902.7,A,56.7,purchase,MORTGAGE,VT,0.365
0,44,85806.4,A,18.1,purchase,MORTGAGE,VT,0.374
10,38,66437.3,A,57.1,purchase,MORTGAGE,VA,0.376
10,8,90488.7,A,28.3,debt,MORTGAGE,VA,0.409
10,12,4080.0,A,28.6,debt,MORTGAGE,VA,0.407
10,11,158888.5,A,34.8,purchase,MORTGAGE,VT,0.399
10,26,62600.8,A,49.7,purchase,MORTGAGE,VT,0.381
10,39,117234.7,A,28.3,purchase,MORTGAGE,VA,0.365
10,44,4080.0,A,57.1,purchase,MORTGAGE,VT,0.384
10,18,4080.0,A,22.3,debt,MORTGAGE,VA,0.404
10,18,196478.1,A,25.5,purchase,MORTGAGE,VT,0.399
10,44,84059.1,A,22.5,purchase,MORTGAGE,VA,0.364
10,38,94670.8,A,48.2,purchase,MORTGAGE,VT,0.384
10,18,52669.7,A,57.1,purchase,MORTGAGE,VT,0.387
10,11,252799.5,A,22.0,debt,MORTGAGE,VA,0.406
10,44,150501.4,A,24.4,purchase,MORTGAGE,VA,0.364
10,21,122283.0,A,14.0,debt,MORTGAGE,VA,0.405
10,11,4080.0,A,33.1,debt,MORTGAGE,VA,0.41
10,11,118004.6,A,57.1,debt,MORTGAGE,VA,0.43
10,11,4080.0,A,13.7,debt,MORTGAGE,VA,0.401
10,18,212462.4,A,17.4,debt,MORTGAGE,VA,0.404
10,11,80908.5,A,57.1,debt,MORTGAGE,VA,0.43
10,28,81947.0,A,37.5,purchase,MORTGAGE,VA,0.377
10,44,34932.4,A,13.0,purchase,MORTGAGE,VA,0.365
10,10,99251.9,A,26.8,debt,MORTGAGE,VA,0.408
10,10,4080.0,A,57.1,debt,MORTGAGE,VA,0.43
10,35,73639.8,A,57.1,purchase,MORTGAGE,VT,0.379
10,44,16897.0,A,28.1,purchase,MORTGAGE,VA,0.363
10,12,184875.3,A,38.5,purchase,MORTGAGE,VT,0.397
10,16,4080.0,A,11.1,purchase,MORTGAGE,VA,0.388
10,36,100876.8,A,6.3,purchase,MORTGAGE,VA,0.377
10,17,198881.0,A,8.9,purchase,MORTGAGE,VA,0.39
10,44,34072.2,A,33.6,purchase,MORTGAGE,VA,0.363
10,17,64531.7,A,57.1,purchase,MORTGAGE,VA,0.391
10,18,4080.0,A,22.3,debt,MORTGAGE,VA,0.404
10,18,196478.1,A,25.5,purchase,MORTGAGE,VT,0.399
10,44,84059.1,A,22.5,purchase,MORTGAGE,VA,0.364
10,38,94670.8,A,48.2,purchase,MORTGAGE,VT,0.384
10,18,52669.7,A,57.1,purchase,MORTGAGE,VT,0.387
10,8,4080.0,A,13.4,debt,MORTGAGE,VA,0.402
10,13,166316.5,A,26.6,debt,MORTGAGE,VA,0.407
10,8,77945.8,A,57.1,debt,MORTGAGE,VA,0.431
10,27,102484.1,A,12.0,debt,MORTGAGE,VA,0.407
10,44,92059.1,A,29.7,purchase,MORTGAGE,VA,0.364
10,5,46755.4,B,14.2,purchase,MORTGAGE,VA,0.417
10,10,190577.6,B,16.2,purchase,MORTGAGE,VA,0.417
10,7,4080.0,B,40.9,purchase,MORTGAGE,VA,0.43
10,44,4080.0,A,17.0,purchase,MORTGAGE,VA,0.363
10,13,61851.8,A,57.1,debt,MORTGAGE,VA,0.43
0,2,37856.8,E,3.3,purchase,MORTGAGE,SC,0.864
0,7,60621.6,E,51.9,purchase,MORTGAGE,SC,0.865
0,7,213602.4,E,7.6,purchase,MORTGAGE,SC,0.864
10,43,60493.0,E,8.1,purchase,MORTGAGE,SC,0.912
10,7,4080.0,E,9.2,purchase,MORTGAGE,SC,0.912
3,3,56458.7,C,4.3,educational,RENT,TX,0.879
4,13,4080.0,C,18.6,educational,RENT,TX,0.882
10,44,34404.5,C,10.4,educational,RENT,TX,0.909
10,6,37206.0,C,57.1,educational,RENT,TX,0.91
10,6,139210.6,C,10.4,educational,RENT,TX,0.91
2,3,15388.8,A,3.5,debt,MORTGAGE,NY,0.791
10,3,42544.8,C,49.9,purchase,RENT,NY,0.889
10,2,4080.0,C,3.0,purchase,RENT,NY,0.889
10,39,7737.6,C,4.1,purchase,RENT,NY,0.894
3,3,198398.6,C,6.5,purchase,RENT,NY,0.849
1,4,35715.6,B,11.1,purchase,RENT,CA,0.784
0,2,94765.3,B,3.0,purchase,RENT,CA,0.775
8,24,124345.0,B,13.3,purchase,RENT,CA,0.814
10,4,153112.9,B,51.7,purchase,RENT,CA,0.822
10,5,267624.5,B,11.2,purchase,RENT,CA,0.822
5,2,30860.8,A,3.0,debt,RENT,WI,0.742
5,13,4080.0,G,13.1,debt,OTHER,WI,0.975
10,13,53653.0,A,50.5,debt,RENT,WI,0.765
10,44,26092.4,A,12.5,debt,RENT,WI,0.743
10,13,144945.2,A,13.5,debt,RENT,CA,0.798
7,2,41364.5,A,3.0,purchase,OWN,WA,0.801
10,10,4080.0,E,7.1,purchase,MORTGAGE,AK,0.96
10,9,79787.3,A,42.4,purchase,MORTGAGE,WA,0.634
10,38,74094.9,A,6.6,purchase,MORTGAGE,WA,0.613
10,9,211605.1,G,6.3,purchase,MORTGAGE,WA,0.834
0,7,130260.3,A,6.9,educational,MORTGAGE,NJ,0.798
4,8,4080.0,G,6.9,debt,RENT,NJ,0.905
10,26,99044.2,G,19.5,debt,RENT,NJ,0.927
10,2,134206.6,G,3.0,debt,RENT,VT,0.816
10,7,274255.7,G,8.5,debt,RENT,NJ,0.925
0,5,57443.0,C,9.6,purchase,RENT,CA,0.781
4,18,4080.0,C,8.7,purchase,RENT,CA,0.82
10,39,55727.2,C,10.4,purchase,RENT,CA,0.843
10,5,47242.8,C,50.5,purchase,RENT,CA,0.833
10,2,29873.7,C,3.0,purchase,RENT,CA,0.834
1,9,60971.8,A,12.5,debt,MORTGAGE,GA,0.794
10,15,4080.0,A,13.5,debt,MORTGAGE,GA,0.799
1,42,85344.4,A,13.8,debt,MORTGAGE,GA,0.803
10,9,21280.8,A,57.0,debt,MORTGAGE,GA,0.806
10,9,210137.5,A,14.4,debt,MORTGAGE,GA,0.799
1,2,40842.3,A,3.4,debt,RENT,NY,0.856
10,8,4080.0,A,6.5,debt,RENT,NY,0.889
10,7,39725.2,A,50.6,debt,RENT,NY,0.882
10,44,28764.8,A,6.3,debt,RENT,NY,0.887
1,7,201475.7,A,6.4,debt,RENT,NY,0.852
10,6,78085.0,B,3.7,purchase,MORTGAGE,FL,0.788
10,2,97603.8,B,18.0,purchase,MORTGAGE,FL,0.79
10,21,115546.4,B,46.6,purchase,MORTGAGE,FL,0.798
10,6,4080.0,B,32.7,purchase,MORTGAGE,FL,0.794
10,6,296607.2,B,22.6,purchase,MORTGAGE,FL,0.79
10,2,85383.1,E,7.7,debt,MORTGAGE,CT,0.958
10,19,4080.0,E,8.2,debt,MORTGAGE,AZ,0.839
10,44,63305.8,E,7.7,debt,MORTGAGE,SC,0.949
10,17,87094.6,G,34.4,debt,MORTGAGE,VA,0.705
10,17,196150.7,E,3.6,debt,OTHER,VA,0.926
10,5,35882.0,C,4.8,debt,RENT,TX,0.865
10,2,4080.0,C,25.0,debt,RENT,TX,0.864
10,5,229135.4,C,24.7,debt,RENT,TX,0.864
10,6,76162.6,C,57.1,debt,RENT,TX,0.864
10,36,75567.4,C,24.8,debt,RENT,TX,0.869
6,3,106146.4,D,4.3,debt,RENT,TX,0.811
6,10,4080.0,D,13.4,debt,RENT,TX,0.812
10,36,72080.7,D,14.1,debt,RENT,TX,0.829
10,5,62567.2,D,54.4,debt,RENT,TX,0.826
10,5,226686.7,D,13.6,debt,RENT,TX,0.823
10,10,87557.8,A,7.7,debt,MORTGAGE,MI,0.727
10,2,102717.0,C,3.0,purchase,RENT,MI,0.888
10,29,138708.4,C,26.1,purchase,RENT,MI,0.884
10,12,4080.0,C,9.0,purchase,RENT,MI,0.887
10,10,317554.2,C,7.4,purchase,RENT,MI,0.886
10,4,62944.1,G,12.1,educational,RENT,VA,0.83
5,12,10586.0,A,12.2,purchase,RENT,OH,0.904
10,12,89088.8,A,43.3,purchase,OTHER,VA,0.834
10,12,202565.7,A,12.0,purchase,RENT,SC,0.944
10,41,97611.5,A,11.0,purchase,RENT,VA,0.51
1,2,28577.4,A,9.0,purchase,RENT,CA,0.689
10,38,7493.0,A,21.2,purchase,RENT,CA,0.711
0,10,4080.0,A,25.5,purchase,OTHER,CA,0.934
10,10,35352.6,A,57.1,purchase,RENT,CA,0.722
10,11,151640.7,A,20.9,purchase,RENT,CA,0.705
10,3,69663.2,C,7.0,debt,RENT,CT,0.983
7,9,4080.0,B,3.0,educational,MORTGAGE,TX,0.84
10,8,74646.3,B,41.7,debt,MORTGAGE,TX,0.723
10,33,47319.9,B,5.8,debt,MORTGAGE,TX,0.714
10,8,203705.9,B,5.5,debt,MORTGAGE,TX,0.716
9,5,74866.3,B,4.9,debt,MORTGAGE,FL,0.855
10,7,4080.0,B,20.4,debt,MORTGAGE,FL,0.858
10,38,84733.9,B,20.5,debt,MORTGAGE,FL,0.857
10,5,64444.3,B,57.1,debt,MORTGAGE,FL,0.865
10,2,228450.2,B,21.6,debt,MORTGAGE,FL,0.858
3,2,82671.1,A,15.1,debt,OTHER,CA,0.963
3,14,84115.1,A,49.2,debt,MORTGAGE,CA,0.669
10,14,4080.0,C,13.8,debt,MORTGAGE,CA,0.835
10,44,59094.4,A,15.5,debt,MORTGAGE,CA,0.71
10,15,205213.7,A,17.0,debt,MORTGAGE,CA,0.701
10,4,31403.8,D,5.8,purchase,RENT,CA,0.79
10,15,4080.0,D,14.9,purchase,RENT,CA,0.789
10,12,53105.6,D,56.8,purchase,RENT,CA,0.801
10,44,56262.2,D,9.0,purchase,RENT,CA,0.798
10,13,229541.1,D,8.9,purchase,RENT,CA,0.787
10,6,127840.5,B,9.3,debt,MORTGAGE,OK,0.821
10,16,72260.9,B,27.9,educational,OTHER,OK,0.99
10,16,150767.0,B,46.8,debt,MORTGAGE,OK,0.825
10,44,71268.9,B,24.4,debt,MORTGAGE,OK,0.817
10,19,4080.0,B,24.2,debt,MORTGAGE,AK,0.975
1,7,56716.9,E,6.2,debt,RENT,MD,0.829
10,17,4080.0,E,3.0,debt,RENT,MD,0.873
1,16,76346.6,E,41.4,debt,RENT,MD,0.834
10,44,42382.9,E,6.4,debt,RENT,MD,0.877
10,15,265063.3,E,7.5,debt,RENT,MD,0.872
1,3,33630.3,C,4.4,debt,RENT,NH,0.901
2,12,4080.0,C,15.1,debt,RENT,NH,0.904
10,40,61004.7,C,12.0,debt,RENT,NH,0.92
10,9,60689.9,C,55.5,debt,RENT,NH,0.917
10,9,193553.3,C,12.0,debt,RENT,NH,0.917
10,3,47403.0,B,4.1,debt,RENT,NJ,0.916
6,9,4080.0,B,9.5,debt,RENT,NJ,0.908
10,42,42535.9,B,8.4,debt,RENT,NJ,0.916
10,6,45133.2,B,50.6,debt,RENT,NJ,0.913
10,6,199113.1,B,8.5,debt,RENT,NJ,0.914
2,10,40701.9,C,15.6,purchase,RENT,NJ,0.849
10,17,4080.0,C,18.1,purchase,RENT,NJ,0.88
2,44,28751.9,C,17.4,purchase,RENT,NJ,0.853
10,10,18952.5,C,57.1,purchase,RENT,NJ,0.879
10,8,193277.2,C,17.4,purchase,RENT,NJ,0.878
10,2,4080.0,B,3.0,purchase,OTHER,KS,0.965
10,11,5439.2,B,44.0,purchase,OTHER,KS,0.961
6,11,13208.2,C,9.1,educational,MORTGAGE,AK,0.988
10,37,64961.9,B,8.8,purchase,MORTGAGE,KS,0.637
10,11,168599.7,B,9.5,purchase,OTHER,KS,0.963
3,7,111699.0,B,26.6,debt,MORTGAGE,CA,0.796
10,20,68472.8,B,22.8,educational,OTHER,CA,0.989
0,18,4080.0,B,36.9,debt,MORTGAGE,CA,0.786
10,28,51098.0,B,57.1,debt,MORTGAGE,CA,0.821
10,18,195287.2,B,27.0,debt,MORTGAGE,CA,0.813
0,2,61722.6,A,8.0,purchase,OTHER,DE,0.953
10,13,69267.8,A,9.2,debt,OWN,OH,0.949
1,12,82588.2,A,37.4,purchase,MORTGAGE,DE,0.632
10,36,84007.4,A,8.0,purchase,MORTGAGE,DE,0.708
10,12,4080.0,G,3.0,purchase,MORTGAGE,DE,0.801
10,21,76786.0,D,4.4,debt,RENT,NJ,0.9
10,28,4080.0,D,20.6,educational,MORTGAGE,NJ,0.872
10,40,58563.6,D,24.1,debt,RENT,NJ,0.902
10,44,63045.0,D,57.1,debt,RENT,NJ,0.902
10,28,201818.5,D,20.0,debt,RENT,NJ,0.9
10,5,83635.2,C,7.5,debt,RENT,WA,0.922
10,11,4080.0,A,13.4,purchase,MORTGAGE,SC,0.893
10,11,127147.8,A,47.3,debt,MORTGAGE,WA,0.73
10,39,89375.3,A,12.4,debt,MORTGAGE,WA,0.721
10,11,147806.8,G,13.4,debt,OTHER,WA,0.99
0,6,50431.4,A,3.2,debt,RENT,FL,0.8
2,20,24563.1,A,8.3,debt,RENT,FL,0.822
10,42,40154.8,A,13.5,debt,RENT,FL,0.849
10,6,4513.0,A,57.1,debt,RENT,FL,0.847
10,2,4080.0,A,10.5,debt,RENT,FL,0.842
7,3,81962.4,A,4.4,debt,MORTGAGE,PA,0.748
7,13,4080.0,A,15.3,debt,MORTGAGE,PA,0.744
10,37,67249.6,A,18.6,debt,MORTGAGE,PA,0.742
10,7,72186.5,A,57.1,debt,MORTGAGE,PA,0.751
10,7,217175.3,A,14.6,debt,MORTGAGE,PA,0.744
9,6,54958.3,E,11.3,debt,MORTGAGE,CA,0.776
7,25,76157.6,E,23.8,debt,MORTGAGE,CA,0.772
10,31,127216.7,E,57.1,debt,MORTGAGE,CA,0.784
10,12,4080.0,E,38.9,debt,MORTGAGE,CA,0.781
10,10,243020.2,E,24.0,debt,MORTGAGE,CA,0.779
10,6,156974.6,C,8.7,debt,MORTGAGE,PA,0.866
10,13,4080.0,C,23.8,debt,MORTGAGE,PA,0.867
10,10,252335.7,C,23.7,debt,MORTGAGE,PA,0.867
10,10,87506.8,C,57.1,debt,MORTGAGE,PA,0.871
10,44,59524.8,C,23.2,debt,MORTGAGE,PA,0.865
1,2,60670.1,E,3.5,debt,RENT,PA,0.866
10,40,17439.6,E,9.1,debt,RENT,PA,0.9
0,10,4080.0,E,14.3,debt,RENT,PA,0.86
10,7,17786.8,E,52.5,debt,RENT,PA,0.896
10,7,178165.9,E,9.6,debt,RENT,PA,0.896
10,3,98558.9,C,4.4,debt,MORTGAGE,MI,0.856
10,12,238326.6,C,15.3,debt,MORTGAGE,MI,0.857
10,35,129218.9,C,44.9,debt,MORTGAGE,MI,0.859
10,12,4080.0,C,29.5,debt,MORTGAGE,MI,0.859
10,26,48100.0,C,12.7,debt,MORTGAGE,MI,0.856
10,5,50171.1,B,6.7,debt,MORTGAGE,WV,0.795
7,14,4080.0,B,18.5,debt,MORTGAGE,WV,0.787
10,44,71475.1,B,18.0,debt,MORTGAGE,WV,0.785
10,13,45984.9,B,57.1,debt,MORTGAGE,WV,0.791
10,15,212678.0,B,18.1,debt,MORTGAGE,AK,0.976
0,2,34840.6,G,3.0,debt,RENT,AK,0.987
1,2,153140.1,A,8.2,purchase,RENT,TX,0.62
10,2,4080.0,A,15.3,debt,RENT,TX,0.748
10,2,4080.0,A,57.1,debt,RENT,TX,0.75
10,31,56642.3,A,7.7,debt,RENT,TX,0.755
10,8,62992.0,G,4.8,debt,RENT,TX,0.878
10,2,4080.0,B,14.9,educational,MORTGAGE,TX,0.842
10,30,55581.4,B,14.9,debt,MORTGAGE,TX,0.716
10,7,79501.9,B,52.4,debt,MORTGAGE,TX,0.725
10,7,199086.8,B,15.0,debt,MORTGAGE,TX,0.718
10,2,66977.2,C,7.8,purchase,RENT,TX,0.8
5,8,4080.0,F,3.0,purchase,MORTGAGE,AK,0.963
10,30,91135.6,F,8.0,educational,MORTGAGE,TX,0.815
10,8,69307.5,F,45.8,purchase,MORTGAGE,TX,0.648
10,8,157137.9,F,8.1,purchase,MORTGAGE,TX,0.624
0,2,30264.5,C,5.6,debt,RENT,SC,0.969
1,7,4080.0,G,3.0,educational,MORTGAGE,AK,0.984
10,7,13809.4,C,37.0,debt,MORTGAGE,KY,0.743
10,37,27282.5,C,6.9,debt,MORTGAGE,KY,0.743
10,7,154640.8,C,5.9,debt,MORTGAGE,KY,0.738
2,7,180183.5,C,6.9,debt,RENT,IL,0.869
10,18,156476.0,C,38.6,debt,RENT,IL,0.906
2,18,4080.0,C,6.8,debt,RENT,IL,0.871
10,44,77661.9,C,7.2,debt,RENT,IL,0.91
10,18,273930.9,C,3.9,debt,RENT,IL,0.906
10,3,54492.8,C,4.3,purchase,RENT,CO,0.831
7,15,4080.0,C,15.6,purchase,RENT,CO,0.823
10,12,48455.2,C,57.1,purchase,RENT,CO,0.832
10,44,32910.1,C,9.8,purchase,RENT,CO,0.839
10,12,204003.4,C,10.1,purchase,RENT,CO,0.831
2,6,47016.1,D,26.9,debt,RENT,CA,0.838
10,24,4080.0,D,30.1,debt,RENT,CA,0.863
0,13,4080.0,D,51.0,debt,RENT,CA,0.836
10,39,42811.1,D,57.1,debt,RENT,CA,0.864
10,13,206189.3,D,28.3,debt,RENT,CA,0.86
0,2,79103.4,D,32.6,debt,OTHER,VA,0.917
0,3,4080.0,D,54.1,debt,RENT,VA,0.634
2,29,46654.7,D,47.8,debt,RENT,AK,0.98
10,3,68581.9,G,57.1,purchase,MORTGAGE,SC,0.937
10,3,170821.0,D,46.9,debt,RENT,VA,0.681
10,2,4080.0,A,9.5,purchase,MORTGAGE,FL,0.662
10,15,4080.0,C,14.1,purchase,RENT,OH,0.953
10,14,105093.8,A,45.3,educational,MORTGAGE,FL,0.832
10,40,4080.0,A,14.8,purchase,MORTGAGE,FL,0.69
10,14,189457.4,A,14.4,purchase,OTHER,FL,0.953
5,3,60632.9,A,4.8,purchase,MORTGAGE,CT,0.904
5,11,4080.0,A,13.5,purchase,MORTGAGE,CT,0.9
10,10,90396.9,A,53.5,purchase,MORTGAGE,CT,0.893
10,41,45112.1,A,10.4,purchase,MORTGAGE,CT,0.882
10,10,223996.9,A,10.3,purchase,MORTGAGE,CT,0.898
4,10,87457.3,C,3.4,purchase,MORTGAGE,PA,0.801
4,18,4080.0,C,16.5,purchase,MORTGAGE,PA,0.801
10,28,95588.5,C,45.5,purchase,MORTGAGE,PA,0.803
10,2,46486.7,C,27.3,purchase,MORTGAGE,PA,0.802
10,10,252870.2,C,16.5,purchase,MORTGAGE,PA,0.8
10,3,8425.3,C,4.6,debt,RENT,CA,0.894
0,7,59620.4,A,4.3,purchase,MORTGAGE,MT,0.736
2,7,42747.1,A,35.2,purchase,RENT,CA,0.671
10,34,8332.2,A,4.0,purchase,RENT,CA,0.717
10,6,169971.2,A,3.0,purchase,RENT,CA,0.724
10,12,84472.5,C,10.7,debt,MORTGAGE,WA,0.854
10,21,4080.0,C,21.1,debt,MORTGAGE,WA,0.855
10,30,170230.9,C,30.1,debt,MORTGAGE,WA,0.855
10,42,101883.4,C,56.2,debt,MORTGAGE,WA,0.857
10,21,272679.6,C,20.9,debt,MORTGAGE,WA,0.855
0,2,39871.2,B,3.4,purchase,MORTGAGE,AK,0.964
1,4,51016.6,E,47.6,purchase,RENT,CA,0.733
10,4,4080.0,E,3.0,purchase,RENT,CA,0.782
10,41,51707.2,E,4.7,purchase,RENT,CA,0.798
1,5,181999.7,E,4.9,purchase,RENT,CA,0.735
10,3,32554.6,D,4.7,purchase,RENT,CA,0.791
10,25,4080.0,D,15.3,purchase,RENT,CA,0.79
10,34,158356.4,D,25.1,purchase,RENT,CA,0.791
10,10,34538.9,D,57.1,purchase,RENT,CA,0.801
10,10,144165.2,D,13.5,purchase,RENT,CA,0.787
5,3,80789.7,A,8.9,debt,RENT,NY,0.873
5,28,4080.0,A,9.3,debt,RENT,NY,0.868
10,17,253296.4,A,8.9,debt,RENT,NY,0.883
10,44,4080.0,A,18.1,debt,RENT,NY,0.887
10,16,41217.7,A,3.0,debt,RENT,VT,0.631
10,8,141339.5,A,12.2,debt,OTHER,NC,0.978
10,2,133887.0,C,3.0,purchase,MORTGAGE,NC,0.822
10,23,116044.6,C,33.3,purchase,MORTGAGE,NC,0.824
10,8,4080.0,C,15.1,purchase,MORTGAGE,NC,0.823
10,8,289903.6,C,12.4,purchase,MORTGAGE,NC,0.823
1,10,68245.4,B,9.3,purchase,RENT,NY,0.811
1,12,218790.3,A,10.1,debt,MORTGAGE,NY,0.772
10,10,186554.2,B,47.2,purchase,RENT,NY,0.882
10,40,193535.5,B,9.3,purchase,RENT,NY,0.885
10,8,298003.0,B,7.8,purchase,RENT,NY,0.886
3,5,27403.6,B,8.0,purchase,RENT,NC,0.837
3,9,180881.2,B,12.3,purchase,RENT,NC,0.834
10,44,55861.3,B,12.4,purchase,RENT,NC,0.878
10,8,44994.0,B,57.1,purchase,RENT,NC,0.885
10,11,4080.0,B,16.3,purchase,RENT,NC,0.877
4,4,92862.9,C,49.2,debt,RENT,MD,0.888
4,5,4080.0,C,3.0,debt,RENT,MD,0.888
10,4,39935.9,A,5.0,educational,MORTGAGE,MD,0.837
10,37,70776.0,C,3.0,debt,RENT,MD,0.909
10,4,210077.6,C,4.2,debt,RENT,MD,0.905
1,8,81853.1,A,36.8,debt,RENT,CA,0.764
1,13,4080.0,A,42.1,debt,RENT,CA,0.765
10,37,129889.8,A,40.1,debt,RENT,CA,0.802
10,6,88840.6,A,57.1,debt,RENT,CA,0.796
1,8,281646.1,A,40.6,debt,RENT,CA,0.762
0,2,50014.9,B,6.5,debt,RENT,WA,0.887
4,7,4080.0,B,8.6,debt,RENT,WA,0.905
10,6,45230.7,B,44.8,debt,RENT,WA,0.905
10,39,46321.6,B,5.8,debt,RENT,WA,0.901
10,6,196252.9,B,5.2,debt,RENT,WA,0.906
7,2,51810.8,B,7.0,debt,RENT,CA,0.881
7,17,4080.0,B,25.5,debt,RENT,CA,0.876
10,13,268322.5,B,26.2,debt,RENT,CA,0.88
10,21,60062.7,B,57.1,debt,RENT,CA,0.885
10,6,106283.9,B,25.3,debt,RENT,CA,0.88
4,7,119464.0,B,3.0,debt,RENT,MO,0.887
4,8,4080.0,B,22.2,debt,RENT,MO,0.887
10,37,62590.4,B,19.7,debt,RENT,MO,0.902
10,7,51161.5,B,57.1,debt,RENT,MO,0.899
10,4,183739.9,B,18.7,debt,RENT,MO,0.898
10,5,97058.6,D,3.0,debt,RENT,CO,0.857
7,17,104654.4,D,13.2,debt,RENT,CO,0.851
10,24,166718.2,D,45.6,debt,RENT,CO,0.859
10,2,4080.0,D,22.6,debt,RENT,CO,0.857
10,5,269896.4,D,13.5,debt,RENT,CO,0.856
10,2,31464.1,B,3.3,purchase,MORTGAGE,NJ,0.77
10,10,116934.6,B,11.2,purchase,MORTGAGE,NJ,0.76
10,30,159293.2,B,37.0,purchase,MORTGAGE,NJ,0.764
10,14,4080.0,B,21.2,purchase,MORTGAGE,NJ,0.759
10,15,319250.4,B,16.1,purchase,MORTGAGE,NJ,0.759
3,2,51791.1,B,6.8,purchase,RENT,GA,0.866
3,15,4080.0,B,14.0,purchase,RENT,GA,0.871
10,9,25851.7,B,52.1,purchase,RENT,GA,0.901
10,44,32197.0,B,6.9,purchase,RENT,GA,0.894
10,9,129413.1,B,3.3,purchase,RENT,GA,0.896
10,4,105946.6,E,6.5,debt,OWN,MA,0.901
6,7,4080.0,E,11.6,debt,OWN,MA,0.893
10,39,55479.4,E,10.3,debt,OWN,MA,0.894
10,7,73219.9,E,52.4,debt,OWN,MA,0.895
10,7,213977.8,E,10.7,debt,OWN,MA,0.898
0,5,104680.6,A,6.1,debt,MORTGAGE,AZ,0.762
0,9,4080.0,A,24.1,debt,MORTGAGE,AZ,0.748
0,35,56919.4,A,27.2,debt,MORTGAGE,AZ,0.76
10,8,88616.0,A,57.1,debt,MORTGAGE,AZ,0.796
10,7,188404.9,A,23.6,debt,MORTGAGE,AZ,0.796
0,2,55720.4,D,9.7,debt,MORTGAGE,CT,0.955
10,8,4080.0,D,5.3,educational,MORTGAGE,VA,0.665
10,8,53015.0,G,37.3,debt,MORTGAGE,VA,0.709
10,36,20767.9,D,6.2,debt,MORTGAGE,AK,0.971
2,10,125339.4,D,3.0,debt,OTHER,VA,0.923
10,4,15824.2,A,3.8,debt,MORTGAGE,MN,0.767
7,9,4080.0,A,19.6,debt,MORTGAGE,MN,0.748
10,42,38135.2,A,15.9,debt,MORTGAGE,MN,0.771
10,4,13510.2,A,57.1,debt,MORTGAGE,MN,0.758
10,3,178855.2,A,16.9,debt,MORTGAGE,MN,0.761
1,8,29783.6,A,8.8,debt,RENT,NJ,0.828
1,15,158537.8,A,8.3,debt,RENT,NJ,0.826
1,13,74874.4,A,57.1,debt,RENT,NJ,0.824
10,44,38027.6,A,8.9,debt,RENT,NJ,0.856
10,13,4080.0,A,16.0,debt,RENT,NJ,0.851
0,8,4080.0,A,21.5,purchase,MORTGAGE,MD,0.558
10,9,13180.7,E,37.9,purchase,OWN,MD,0.805
0,8,149467.7,A,38.3,purchase,MORTGAGE,MD,0.537
0,19,8656.2,A,57.1,purchase,MORTGAGE,AK,0.93
10,2,41532.7,A,48.0,educational,MORTGAGE,MD,0.822
4,15,123185.1,D,4.7,debt,MORTGAGE,LA,0.785
4,23,4080.0,D,19.3,debt,MORTGAGE,LA,0.788
10,44,79996.5,D,13.4,debt,MORTGAGE,LA,0.812
10,23,98939.8,D,57.1,debt,MORTGAGE,LA,0.807
10,23,220678.5,D,12.9,debt,MORTGAGE,LA,0.807
10,6,26525.3,B,3.0,debt,RENT,CO,0.868
