employment_years,num_open_credit_acc,annual_income,loan_grade,credit_history,purpose,home,addr_state,loan_status
10.0,26.0,1189197.4,B,40.7,debt,MORTGAGE,CA,0.987
10.0,12.0,558038.0,B,22.1,debt,MORTGAGE,CA,0.983
10.0,37.0,2024435.4,B,55.3,debt,MORTGAGE,CA,0.99
0.0,3.0,325880.0,A,3.0,debt,OTHER,AK,0.698
0.0,2.0,4080.0,F,29.1,small_business,MORTGAGE,OH,0.984
0.0,26.0,663063.8,F,38.6,small_business,MORTGAGE,OH,0.985
3.0,8.0,1220755.9,F,3.0,small_business,MORTGAGE,OH,0.982
5.0,27.0,1881123.2,F,40.6,small_business,MORTGAGE,OH,0.988
1.0,4.0,330964.0,A,3.0,debt,OTHER,AK,0.707
10.0,2.0,4080.0,C,17.9,purchase,MORTGAGE,MI,0.994
10.0,25.0,606754.8,C,41.3,purchase,MORTGAGE,MI,0.995
10.0,7.0,1223247.1,C,18.5,purchase,MORTGAGE,MI,0.994
10.0,27.0,1926508.6,C,44.6,purchase,MORTGAGE,MI,0.995
0.0,3.0,322288.0,A,3.0,educational,MORTGAGE,AK,0.995
4.0,2.0,4080.0,B,25.1,debt,RENT,NY,0.869
6.0,25.0,652627.4,B,35.1,debt,RENT,NY,0.894
0.0,7.0,1227977.9,B,3.0,debt,RENT,NY,0.792
7.0,27.0,1885327.6,B,37.4,debt,RENT,NY,0.899
6.0,2.0,4080.0,A,3.0,debt,MORTGAGE,AK,0.969
0.0,2.0,4080.0,F,28.3,small_business,OWN,TX,0.844
6.0,2.0,640959.8,F,38.2,small_business,OWN,TX,0.897
0.0,14.0,1126359.0,F,3.0,small_business,OWN,TX,0.825
4.0,22.0,1866878.4,F,29.7,small_business,OWN,TX,0.876
0.0,2.0,344006.2,A,3.0,educational,MORTGAGE,AK,0.995
7.0,15.0,4080.0,C,3.0,debt,RENT,CA,0.826
10.0,34.0,599549.0,C,30.2,debt,RENT,CA,0.893
7.0,16.0,1214775.6,C,7.4,debt,RENT,CA,0.827
9.0,36.0,1917692.0,C,33.3,debt,RENT,CA,0.887
0.0,4.0,339754.1,A,3.0,debt,OTHER,AK,0.7
0.0,2.0,4080.0,E,24.9,purchase,MORTGAGE,MI,0.996
5.0,25.0,648719.9,E,39.2,purchase,MORTGAGE,MI,0.997
1.0,7.0,1238420.8,E,3.9,purchase,MORTGAGE,MI,0.995
6.0,26.0,1905999.6,E,41.5,purchase,MORTGAGE,MI,0.997
0.0,4.0,336536.0,A,3.0,debt,MORTGAGE,AK,0.954
10.0,2.0,4080.0,C,13.9,purchase,RENT,GA,0.884
10.0,25.0,638343.4,C,33.6,purchase,RENT,GA,0.892
10.0,7.0,1239374.2,C,3.0,purchase,RENT,GA,0.87
10.0,27.0,1926677.2,C,36.6,purchase,RENT,GA,0.889
0.0,3.0,317570.4,A,3.0,debt,OTHER,AK,0.698
4.0,2.0,4080.0,F,25.4,purchase,MORTGAGE,TX,0.99
6.0,26.0,647775.1,F,35.0,purchase,MORTGAGE,TX,0.992
0.0,8.0,1221699.5,F,3.0,purchase,MORTGAGE,TX,0.984
7.0,28.0,1878117.8,F,37.6,purchase,MORTGAGE,TX,0.992
0.0,2.0,4080.0,A,32.4,debt,MORTGAGE,AK,0.971
5.0,2.0,4080.0,C,3.0,purchase,RENT,NY,0.879
6.0,8.0,597791.0,C,33.0,purchase,RENT,NY,0.914
0.0,15.0,1129673.5,C,3.0,purchase,RENT,NY,0.861
4.0,23.0,1885138.2,C,23.4,purchase,RENT,NY,0.897
0.0,2.0,334523.8,A,5.3,educational,MORTGAGE,AK,0.995
5.0,15.0,4080.0,D,3.0,debt,RENT,OR,0.908
8.0,29.0,631133.3,D,34.1,debt,RENT,OR,0.935
2.0,2.0,1220331.5,D,11.5,debt,RENT,OR,0.895
9.0,31.0,1879702.6,D,36.9,debt,RENT,OR,0.936
0.0,2.0,341000.0,B,5.4,debt,MORTGAGE,AK,0.952
4.0,15.0,4080.0,A,3.0,purchase,RENT,NY,0.861
8.0,31.0,628347.3,A,32.6,purchase,RENT,NY,0.902
2.0,5.0,1223917.5,A,10.0,purchase,RENT,NY,0.852
9.0,33.0,1886518.6,A,35.5,purchase,RENT,NY,0.905
1.0,2.0,329889.6,A,3.0,educational,MORTGAGE,TX,0.997
10.0,9.0,4080.0,E,14.6,debt,OWN,TX,0.941
10.0,28.0,611359.2,E,38.3,debt,OWN,TX,0.951
10.0,10.0,1229671.6,E,15.6,debt,OWN,TX,0.941
10.0,30.0,1935421.0,E,41.6,debt,OWN,TX,0.953
0.0,2.0,4080.0,E,3.0,purchase,RENT,AR,0.983
0.0,2.0,4080.0,B,35.8,debt,OTHER,PA,0.773
4.0,23.0,498579.8,B,39.7,debt,RENT,PA,0.798
1.0,7.0,1075580.4,B,14.4,debt,RENT,PA,0.687
5.0,28.0,1750569.6,B,46.1,debt,RENT,PA,0.811
0.0,2.0,328112.6,A,3.0,educational,OTHER,AK,0.953
6.0,10.0,4080.0,D,15.4,debt,MORTGAGE,PA,0.984
10.0,30.0,580249.3,D,40.1,debt,MORTGAGE,PA,0.989
6.0,12.0,1193699.6,D,17.5,debt,MORTGAGE,PA,0.983
9.0,32.0,1890927.8,D,43.3,debt,MORTGAGE,PA,0.988
0.0,2.0,311369.9,A,4.0,debt,MORTGAGE,AK,0.954
5.0,26.0,652473.9,C,31.8,purchase,OWN,LA,0.907
1.0,2.0,1214762.6,C,8.8,purchase,OWN,LA,0.872
6.0,28.0,1847464.2,C,34.3,purchase,OWN,LA,0.914
0.0,2.0,105318.3,A,57.1,debt,OTHER,AK,0.79
4.0,21.0,4080.0,D,3.0,purchase,MORTGAGE,OH,0.992
6.0,29.0,569480.5,D,29.8,purchase,MORTGAGE,OH,0.994
0.0,2.0,1054072.1,D,3.0,purchase,MORTGAGE,OH,0.988
3.0,18.0,1843881.4,D,17.0,purchase,MORTGAGE,OH,0.992
0.0,2.0,337337.2,A,3.0,debt,OTHER,AK,0.697
3.0,10.0,4080.0,B,17.2,purchase,MORTGAGE,NJ,0.997
7.0,29.0,589708.2,B,41.9,purchase,MORTGAGE,NJ,0.998
3.0,12.0,1209216.8,B,19.4,purchase,MORTGAGE,NJ,0.997
8.0,31.0,1917013.6,B,44.4,purchase,MORTGAGE,NJ,0.998
0.0,2.0,334952.6,A,5.3,educational,OTHER,AK,0.955
10.0,11.0,4080.0,C,3.0,debt,MORTGAGE,KY,0.983
10.0,26.0,635626.6,C,33.5,debt,MORTGAGE,KY,0.989
6.0,2.0,1227665.0,C,10.6,debt,MORTGAGE,KY,0.98
9.0,28.0,1907419.6,C,36.4,debt,MORTGAGE,KY,0.988
2.0,2.0,4080.0,B,3.0,debt,RENT,VA,0.772
10.0,27.0,4080.0,B,41.3,debt,RENT,VA,0.898
10.0,17.0,1225090.9,B,28.3,debt,RENT,VA,0.883
8.0,5.0,576956.0,B,13.8,debt,RENT,VA,0.857
8.0,28.0,2045445.0,B,42.2,debt,RENT,VA,0.884
0.0,2.0,336414.8,A,5.2,educational,MORTGAGE,AK,0.995
4.0,16.0,4080.0,D,3.0,debt,RENT,MN,0.899
7.0,29.0,658022.8,D,29.8,debt,RENT,MN,0.932
1.0,2.0,1246593.8,D,7.1,debt,RENT,MN,0.872
8.0,31.0,1909157.2,D,32.3,debt,RENT,MN,0.934
2.0,2.0,329210.6,A,3.0,debt,MORTGAGE,AK,0.959
10.0,12.0,4080.0,F,11.2,small_business,RENT,MD,0.847
10.0,32.0,592615.2,F,36.3,small_business,RENT,MD,0.872
10.0,14.0,1212783.2,F,13.5,small_business,RENT,MD,0.849
10.0,34.0,1921823.8,F,39.5,small_business,RENT,MD,0.873
0.0,4.0,345639.0,A,3.0,educational,OTHER,AK,0.954
5.0,2.0,4080.0,C,17.9,debt,MORTGAGE,CA,0.978
9.0,26.0,613308.4,C,39.8,debt,MORTGAGE,CA,0.987
3.0,9.0,1217405.2,C,8.8,debt,MORTGAGE,CA,0.971
10.0,29.0,1896839.2,C,42.4,debt,MORTGAGE,CA,0.987
2.0,2.0,333266.2,A,3.0,educational,MORTGAGE,AK,0.996
10.0,9.0,4080.0,C,12.7,debt,RENT,MN,0.893
10.0,28.0,611363.0,C,37.0,debt,RENT,MN,0.911
10.0,10.0,1228622.9,C,14.3,debt,RENT,MN,0.892
10.0,30.0,1933705.2,C,40.4,debt,RENT,MN,0.909
0.0,2.0,4080.0,A,3.0,small_business,OWN,TN,0.481
0.0,13.0,4080.0,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,205386.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,543266.8,C,3.0,debt,OTHER,TN,0.389
0.0,2.0,4080.0,F,3.0,debt,OTHER,TN,0.386
0.0,28.0,4080.0,C,3.0,debt,OTHER,TN,0.399
0.0,2.0,191739.3,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,430471.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,760517.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,4080.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,4080.0,B,21.6,small_business,RENT,FL,0.491
0.0,2.0,267986.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,561898.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930477.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,91877.9,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,341256.9,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,678172.8,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,200474.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,439098.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770912.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,144758.6,C,3.0,debt,OTHER,TN,0.383
0.0,38.0,4080.0,C,3.0,debt,OTHER,TN,0.407
0.0,2.0,481991.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,693924.8,A,3.0,small_business,OWN,TN,0.493
0.0,2.0,170366.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,350992.2,A,3.0,small_business,OWN,TN,0.487
0.0,18.0,4080.0,C,3.0,debt,OTHER,TN,0.391
0.0,17.0,4080.0,B,3.0,debt,RENT,FL,0.492
0.0,2.0,264442.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,525247.1,B,3.0,debt,RENT,FL,0.465
0.0,2.0,869526.4,B,3.0,small_business,RENT,FL,0.434
0.0,19.0,4080.0,B,3.0,small_business,RENT,FL,0.472
0.0,2.0,265693.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563942.7,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930655.9,B,3.0,small_business,RENT,FL,0.434
0.0,20.0,4080.0,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,131534.4,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,379419.5,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,715353.0,C,3.0,debt,OTHER,TN,0.392
0.0,29.0,4080.0,C,3.0,debt,OTHER,TN,0.399
0.0,2.0,193287.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,429717.5,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,756778.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,266650.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,562851.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930822.6,B,3.0,small_business,RENT,FL,0.434
0.0,9.0,4080.0,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,264196.2,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,561003.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,927583.4,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,4080.0,A,3.0,debt,OTHER,TN,0.399
0.0,2.0,4080.0,C,3.0,debt,OWN,TN,0.43
0.0,2.0,256950.5,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,592972.3,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,266988.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563125.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930271.4,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,267117.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563695.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931410.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,79415.9,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,323408.3,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,652488.3,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,180879.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,426439.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,757307.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,125075.3,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,366838.6,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,700078.0,C,3.0,debt,OTHER,TN,0.392
2.0,2.0,4080.0,A,13.6,debt,OWN,TN,0.496
0.0,2.0,245778.1,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,524609.4,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,899064.4,A,3.0,small_business,OWN,TN,0.497
0.0,2.0,57655.9,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,300442.1,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,629156.3,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,4080.0,B,3.0,debt,RENT,FL,0.462
0.0,31.0,4080.0,F,10.8,debt,OTHER,FL,0.49
0.0,2.0,386899.6,B,3.0,debt,RENT,FL,0.464
0.0,44.0,136479.9,C,3.0,debt,OTHER,TN,0.414
0.0,23.0,1325347.8,F,3.0,debt,OTHER,FL,0.496
0.0,2.0,4080.0,C,18.0,debt,OTHER,TN,0.424
0.0,2.0,241152.0,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,581378.0,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,201476.1,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440191.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768068.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,199458.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,437266.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767326.9,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,319453.0,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,698872.2,B,3.0,small_business,RENT,FL,0.433
0.0,10.0,4080.0,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,60986.5,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,308690.1,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,638227.0,C,3.0,debt,OTHER,TN,0.391
0.0,17.0,4080.0,C,3.0,debt,OTHER,TN,0.39
0.0,44.0,4080.0,C,3.0,debt,OTHER,TN,0.412
0.0,2.0,236008.8,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,574279.0,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,255665.6,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,552357.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,923086.2,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,230245.9,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,498475.4,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,835944.1,A,3.0,small_business,OWN,TN,0.496
0.0,2.0,267129.1,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563416.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931374.1,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,200843.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440639.1,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,766105.1,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,209426.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,447277.3,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,771015.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,193595.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,431556.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,758089.8,C,3.0,debt,OTHER,TN,0.393
0.0,31.0,4080.0,C,3.0,debt,OTHER,TN,0.401
0.0,2.0,200926.1,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,449956.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,776667.0,C,3.0,debt,OTHER,TN,0.393
0.0,27.0,4080.0,C,3.0,debt,OTHER,TN,0.398
0.0,2.0,175233.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,424899.3,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,755273.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,214106.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,456743.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,802430.9,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,307630.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,681660.7,B,3.0,small_business,RENT,FL,0.433
0.0,34.0,4080.0,C,3.0,debt,OTHER,TN,0.403
0.0,2.0,501261.6,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,236755.2,B,3.0,debt,RENT,FL,0.463
0.0,2.0,881279.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,210088.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,452730.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,775976.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,206715.3,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,444370.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770492.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,266517.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563033.4,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931103.3,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,236261.6,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,568578.7,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,232151.1,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,566658.2,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,265316.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,562440.0,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,929347.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,283319.0,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,620984.4,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,195071.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,442602.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,771749.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,267251.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563734.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,931064.6,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,4080.0,D,3.0,debt,OTHER,SD,0.462
0.0,23.0,4080.0,C,3.0,debt,OTHER,TN,0.395
0.0,2.0,184237.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,470112.3,D,3.0,debt,OTHER,SD,0.466
0.0,2.0,715215.3,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,199952.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,441893.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769944.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,633467.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,139583.8,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,402445.0,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,200859.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440969.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769221.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,187958.8,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,428537.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,752756.2,C,3.0,debt,OTHER,TN,0.393
0.0,42.0,4080.0,C,3.0,debt,OTHER,TN,0.41
0.0,2.0,197459.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,435701.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,767960.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,201923.1,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,441274.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768667.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,201953.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,437876.1,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770981.8,C,3.0,debt,OTHER,TN,0.393
0.0,19.0,4080.0,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,124373.4,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,372149.4,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,702486.9,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,207565.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,446132.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770602.8,C,3.0,debt,OTHER,TN,0.393
0.0,21.0,4080.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,245627.8,D,3.0,debt,OTHER,SD,0.464
0.0,2.0,548096.4,D,3.0,debt,OTHER,SD,0.466
0.0,2.0,817582.5,C,3.0,debt,OTHER,TN,0.394
0.0,2.0,224134.8,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,478769.8,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,770112.2,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,1138753.5,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,267686.3,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563101.5,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,929700.9,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,137170.9,A,3.0,small_business,OWN,TN,0.483
0.0,2.0,265653.2,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,604560.8,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,224341.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,478657.9,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,770732.6,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,1137592.6,B,3.0,small_business,RENT,FL,0.435
0.0,2.0,198387.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,439449.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769708.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,179109.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,428282.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,753657.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,238084.2,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,504199.0,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,708853.0,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,267109.5,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,563393.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930620.1,B,3.0,small_business,RENT,FL,0.434
0.0,22.0,4080.0,A,3.0,debt,OWN,TN,0.477
0.0,2.0,89493.3,C,3.0,debt,OTHER,TN,0.382
0.0,2.0,331149.3,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,658612.2,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,266795.4,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,562737.3,B,3.0,small_business,RENT,FL,0.433
0.0,2.0,930546.4,B,3.0,small_business,RENT,FL,0.434
0.0,2.0,201739.9,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,444651.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,771919.2,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,237322.4,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,577063.0,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,209233.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,447918.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768371.0,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,227630.9,B,3.0,small_business,RENT,FL,0.432
0.0,2.0,319479.0,C,3.0,debt,OTHER,TN,0.386
0.0,2.0,655325.8,C,3.0,debt,OTHER,TN,0.391
0.0,2.0,200082.5,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,441973.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,770661.9,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,229207.4,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,570889.4,C,3.0,debt,OTHER,TN,0.39
0.0,2.0,147012.9,C,3.0,debt,OTHER,TN,0.383
0.0,39.0,4080.0,C,3.0,debt,OTHER,TN,0.407
0.0,2.0,483320.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,199789.7,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,441647.4,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768157.5,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,209560.4,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,450003.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769482.4,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,233694.6,A,3.0,small_business,OWN,TN,0.485
0.0,2.0,501769.1,A,3.0,small_business,OWN,TN,0.49
0.0,2.0,838831.6,A,3.0,small_business,OWN,TN,0.496
0.0,2.0,168426.6,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,352040.5,A,3.0,small_business,OWN,TN,0.487
0.0,2.0,692573.3,A,3.0,small_business,OWN,TN,0.493
0.0,2.0,236526.3,C,3.0,debt,OTHER,TN,0.385
0.0,2.0,523721.4,C,3.0,debt,OTHER,TN,0.389
0.0,2.0,202728.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,444333.0,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,765929.3,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,201411.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440165.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,768977.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,208603.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,473964.8,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,799019.9,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,127690.6,C,3.0,debt,OTHER,TN,0.383
0.0,2.0,369318.3,C,3.0,debt,OTHER,TN,0.387
0.0,2.0,700185.8,C,3.0,debt,OTHER,TN,0.392
0.0,2.0,212957.0,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,482200.2,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,807327.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,178501.3,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,425788.1,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,752598.8,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,199856.2,C,3.0,debt,OTHER,TN,0.384
0.0,2.0,440199.6,C,3.0,debt,OTHER,TN,0.388
0.0,2.0,769822.6,C,3.0,debt,OTHER,TN,0.393
0.0,2.0,430129.0,A,3.0,small_business,OWN,TN,0.488
0.0,37.0,4080.0,C,3.0,debt,OTHER,TN,0.406
0.0,2.0,158970.7,C,3.0,debt,OTHER,TN,0.383
